Index,Artist,Title,Mood,Link
ML884,Wye Oak,Civilian,relaxed,https://genius.com/Wye-Oak-Civilian-lyrics
ML885,The Doors,The Spy,angry,https://genius.com/The-Doors-The-Spy-lyrics
ML886,Slayer,Cult,angry,https://genius.com/Slayer-Cult-lyrics
ML887,Dirge Within,Self Medicate,angry,https://genius.com/Dirge-Within-Self-Medicate-lyrics
ML888,Atreyu,Ex's And Oh's,sad,https://genius.com/Atreyu-Exs-And-Ohs-lyrics
ML889,Donnie McClurkin,When You Love ,happy,https://genius.com/Donnie-McClurkin-When-You-Love-lyrics
ML890,Anita Baker,You Bring Me Joy,happy,https://genius.com/Anita-Baker-You-Bring-Me-Joy-lyrics
ML891,Anita Baker,Good Love,happy,https://genius.com/Anita-Baker-Good-Love-lyrics
ML892,Adele,LoveSong,happy,https://genius.com/Adele-LoveSong-lyrics
ML893,Adelitas Way,Sick,sad,https://genius.com/Adelitas-Way-Sick-lyrics
ML894,Sick Puppies,War,angry,https://genius.com/Sick-Puppies-War-lyrics
ML895,Red,Feed The Machine,sad,https://genius.com/Red-Feed-The-Machine-lyrics
ML896,Metallica,Metal Militia,sad,https://genius.com/Metallica-Metal-Militia-lyrics
ML897,Cold,Wicked World,angry,https://genius.com/Cold-Wicked-World-lyrics
ML898,Anthrax,Among The Living,angry,https://genius.com/Anthrax-Among-The-Living-lyrics
ML899,Blackguard,Firefight,angry,https://genius.com/Blackguard-Firefight-lyrics
ML900,Katy Perry,E.T. ,angry,https://genius.com/Katy-Perry-ET-lyrics
ML901,The Stylistics,You're A Big Girl Now,relaxed,https://genius.com/The-Stylistics-Youre-A-Big-Girl-Now-lyrics
ML902,Kid Rock,Collide ,angry,https://genius.com/Kid-Rock-Collide-lyrics
ML903,Millie Small,My Boy Lollipop,happy,https://genius.com/Millie-Small-My-Boy-Lollipop-lyrics
ML904,The Rolling Stones,We Love You,happy,https://genius.com/The-Rolling-Stones-We-Love-You-lyrics
ML905,Bob Marley & The Wailers,War,angry,https://genius.com/Bob-Marley-and-The-Wailers-War-lyrics
ML906,Gene Pitney,Only Love Can Break A Heart,happy,https://genius.com/Gene-Pitney-Only-Love-Can-Break-A-Heart-lyrics
ML907,John Hiatt,What Kind Of Man,relaxed,https://genius.com/John-Hiatt-What-Kind-Of-Man-lyrics
ML908,Joan Armatrading,This Charming Life,happy,https://genius.com/Joan-Armatrading-This-Charming-Life-lyrics
ML909,The Isley Brothers,Fight The Power Part 1,angry,http://www.songlyrics.com/the-isley-brothers/Fight-The-Power-Part-1-lyrics
ML910,War,Me And Baby Brother,relaxed,https://genius.com/War-Me-And-Baby-Brother-lyrics
ML911,Eskmo,Color Dropping,relaxed,https://genius.com/Eskmo-Color-Dropping-lyrics
ML912,Chris Tomlin,Our God,happy,https://genius.com/Chris-Tomlin-Our-God-lyrics
ML913,Celine Dion,God Bless America,relaxed,https://genius.com/Celine-Dion-God-Bless-America-lyrics
ML914,Lincoln Brewster,All I Really Want,happy,https://genius.com/Lincoln-Brewster-All-I-Really-Want-lyrics
ML915,Jose Jose,O Tu O Yo,sad,https://genius.com/Jose-Jose-O-Tu-O-Yo-lyrics
ML916,Joe Cocker,You Are So Beautiful,happy,https://genius.com/Joe-Cocker-You-Are-So-Beautiful-lyrics
ML917,Cassandra Wilson,Blue Skies,relaxed,https://genius.com/Cassandra-Wilson-Blue-Skies-lyrics
ML918,Roy Milton,Thrill Me,happy,https://www.musixmatch.com/lyrics/Roy-Milton/Thrill-Me
ML919,Billie Holiday,Nice Work If You Can Get It,relaxed,https://genius.com/Billie-Holiday-Nice-Work-If-You-Can-Get-It-lyrics
ML920,Delirious?,Stronger,happy,https://genius.com/Delirious-Stronger-lyrics
ML921,Ready For The World,Love You Down,happy,https://genius.com/Ready-For-The-World-Love-You-Down-lyrics
ML922,New Edition,I'm Still In Love With You,happy,https://genius.com/New-Edition-Im-Still-In-Love-With-You-lyrics
ML923,Frederick Knight,I've Been Lonely For So Long,sad,https://genius.com/Frederick-Knight-Ive-Been-Lonely-For-So-Long-lyrics
ML924,Wilson Pickett,Don't Let The Green Grass Fool You,relaxed,https://genius.com/Wilson-Pickett-Dont-Let-The-Green-Grass-Fool-You-lyrics
ML925,Jill Scott,So In Love ,happy,https://genius.com/Jill-Scott-So-In-Love-lyrics
ML926,Johnny Gill,In The Mood,relaxed,https://genius.com/Johnny-Gill-In-The-Mood-lyrics
ML927,One Way,Cutie Pie,relaxed,https://genius.com/One-Way-Cutie-Pie-lyrics
ML928,Elvis Presley,Heartbreak Hotel,sad,https://genius.com/Elvis-Presley-Heartbreak-Hotel-lyrics
ML929,The Platters,I Love You 1000 Times,happy,https://genius.com/The-Platters-I-Love-You-1000-Times-lyrics
ML930,Bo Diddley,Bo Diddley,relaxed,https://genius.com/Bo-Diddley-Bo-Diddley-lyrics
ML931,Brenton Wood,Gimme Little Sign,relaxed,https://genius.com/Brenton-Wood-Gimme-Little-Sign-lyrics
ML932,Barry Manilow,Can't Smile Without You,sad,https://genius.com/Barry-Manilow-Cant-Smile-Without-You-lyrics
ML933,Shenandoah,Rock My Baby,relaxed,https://genius.com/Shenandoah-Rock-My-Baby-lyrics
ML934,Hank Snow,Hello Love,happy,https://genius.com/Hank-Snow-Hello-Love-lyrics
ML935,Zebra,One More Chance,happy,https://genius.com/Zebra-One-More-Chance-lyrics
ML936,Sammy Hagar,Baby's On Fire,angry,https://genius.com/Sammy-Hagar-Babys-On-Fire-lyrics
ML937,Tony Carey,I Won't Be Home Tonight,relaxed,https://genius.com/Tony-Carey-I-Wont-Be-Home-Tonight-lyrics
ML938,Whitesnake,Love Ain't No Stranger,happy,https://genius.com/Whitesnake-Love-Aint-No-Stranger-lyrics
ML939,Muse,Stockholm Syndrome,angry,https://genius.com/Muse-Stockholm-Syndrome-lyrics
ML940,Jose Alfredo Jimenez,El Rey,sad,https://genius.com/Jose-Alfredo-Jimenez-El-Rey-lyrics
ML941,Los Alegres De Teran,Hermosisimo Lucero,sad,https://genius.com/Los-Alegres-De-Teran-Hermosisimo-Lucero-lyrics
ML942,Nice & Wild,Diamond Girl,relaxed,https://genius.com/Nice-and-Wild-Diamond-Girl-lyrics
ML943,The Cult,Sun King,relaxed,https://genius.com/The-Cult-Sun-King-lyrics
ML944,Sammy Kershaw,Love Of My Life,happy,https://genius.com/Sammy-Kershaw-Love-Of-My-Life-lyrics
ML945,Craig Morgan,God Must Really Love Me,happy,https://genius.com/Craig-Morgan-God-Must-Really-Love-Me-lyrics
ML946,Alan Jackson,Ring Of Fire,angry,https://genius.com/Alan-Jackson-Ring-Of-Fire-lyrics
ML947,David Kersh,Goodnight Sweetheart,relaxed,https://genius.com/David-Kersh-Goodnight-Sweetheart-lyrics
ML948,Robert Earl Keen,Something I Do,relaxed,https://genius.com/Robert-Earl-Keen-Something-I-Do-lyrics
ML949,Willie Nelson,Uncloudy Day,relaxed,https://genius.com/Willie-Nelson-Uncloudy-Day-lyrics
ML950,Ryan Adams,To Be Young ,sad,http://www.songlyrics.com/ryan-adams/To-Be-Young-lyrics
ML951,Reckless Kelly,Some People's Kids,angry,https://genius.com/Reckless-Kelly-Some-Peoples-Kids-lyrics
ML952,Maranatha Praise Band,Awesome God,happy,http://www.songlyrics.com/maranatha-praise-band/Awesome-God-lyrics
ML953,Phish,Free,relaxed,https://genius.com/Phish-Free-lyrics
ML954,Christine McVie,Got A Hold On Me,happy,https://genius.com/Christine-McVie-Got-A-Hold-On-Me-lyrics
ML955,Chic,I Want Your Love,happy,https://genius.com/Chic-I-Want-Your-Love-lyrics
ML956,Don Henley,Sunset Grill,relaxed,https://genius.com/Don-Henley-Sunset-Grill-lyrics
ML957,Underoath,A Boy Brushed Red Living In Black And White,angry,https://genius.com/Underoath-A-Boy-Brushed-Red-Living-In-Black-And-White-lyrics
ML958,Vreid,Disciplined,angry,https://genius.com/Vreid-Disciplined-lyrics
ML959,Belphegor,Blood Magick Necromance,angry,https://genius.com/Belphegor-Blood-Magick-Necromance-lyrics
ML960,Murder By Death,Comin' Home,relaxed,https://genius.com/Murder-By-Death-Comin-Home-lyrics
ML961,My Darkest Days,Move Your Body,angry,https://genius.com/My-Darkest-Days-Move-Your-Body-lyrics
ML962,Akon,Lonely,sad,https://genius.com/Akon-Lonely-lyrics
ML963,Conjunto Primavera,Fue Un Placer Amarte,sad,http://www.songlyrics.com/conjunto-primavera/Fue-Un-Placer-Amarte-lyrics
ML964,Terri Clark, I Just Wanna Be Mad,angry,https://genius.com/Terri-Clark-I-Just-Wanna-Be-Mad-lyrics
ML965,Built To Spill,Goin' Against Your Mind,relaxed,https://genius.com/Built-To-Spill-Goin-Against-Your-Mind-lyrics
ML966,Bo Diddley,Bring It To Jerome,relaxed,https://genius.com/Bo-Diddley-Bring-It-To-Jerome-lyrics
ML967,Jane Monheit,I'm Glad There Is You,happy,https://genius.com/Jane-Monheit-Im-Glad-There-Is-You-lyrics
ML968,Ann Hampton Callaway,What Is This Thing Called Love?,happy,http://www.songlyrics.com/ann-hampton-callaway/What-Is-This-Thing-Called-Love-lyrics
ML969,B.B. King,Don't Answer The Door,relaxed,https://genius.com/BB-King-Dont-Answer-The-Door-lyrics
ML970,James Hunter,No Smoke Without Fire,angry,https://genius.com/James-Hunter-No-Smoke-Without-Fire-lyrics
ML971,Melody Gardot,Over The Rainbow,relaxed,https://genius.com/Melody-Gardot-Over-The-Rainbow-lyrics
ML972,Stevie Wonder,For Your Love,happy,https://genius.com/Stevie-Wonder-For-Your-Love-lyrics
ML973,Simon & Garfunkel,Homeward Bound,relaxed,https://genius.com/Simon-and-Garfunkel-Homeward-Bound-lyrics
ML974,Wadsworth Mansion,Sweet Mary,relaxed,https://genius.com/Wadsworth-Mansion-Sweet-Mary-lyrics
ML975,Bayside,"Sick, Sick, Sick",sad,https://genius.com/Bayside-Sick-Sick-Sick-lyrics
ML976,"Does It Offend You, Yeah?",The Monkeys Are Coming,angry,https://genius.com/Does-It-Offend-You-Yeah-The-Monkeys-Are-Coming-lyrics
ML977,Rosie & The Originals,Angel Baby,happy,https://genius.com/Rosie-and-The-Originals-Angel-Baby-lyrics
ML978,Maze,Happy Feelin's ,happy,https://genius.com/Maze-Happy-Feelins-lyrics
ML979,Zoe,Love,happy,https://genius.com/Zoe-Love-lyrics
ML980,Young Galaxy,The Angels Are Surely Weeping,sad,https://genius.com/Young-Galaxy-The-Angels-Are-Surely-Weeping-lyrics
ML981,PJ Harvey,This Mess We're In,relaxed,https://genius.com/PJ-Harvey-This-Mess-Were-In-lyrics
ML982,Kylesa,Dust,sad,https://genius.com/Kylesa-Dust-lyrics
ML983,Silversun Pickups,Waste It On,sad,https://genius.com/Silversun-Pickups-Waste-It-On-lyrics
ML984,Oh Land,White Nights,relaxed,https://genius.com/Oh-Land-White-Nights-lyrics
ML985,The Beatles,And I Love Her,happy,https://genius.com/The-Beatles-And-I-Love-Her-lyrics
ML986,Serge Gainsbourg,Requiem Pour Un Con,sad,https://genius.com/Serge-Gainsbourg-Requiem-Pour-Un-Con-lyrics
ML987,Bebel Gilberto,Aganju,sad,https://genius.com/Bebel-Gilberto-Aganju-lyrics
ML988,The Dramatics,Get Up And Get Down,sad,https://genius.com/The-Dramatics-Get-Up-And-Get-Down-lyrics
ML989,Tinsley Ellis,Speak No Evil,angry,https://genius.com/Tinsley-Ellis-Speak-No-Evil-lyrics
ML990,Kurt Elling,Matte Kudasai,sad,https://genius.com/Kurt-Elling-Matte-Kudasai-lyrics
ML991,Merle Haggard,Going Where The Lonely Go,sad,https://genius.com/Merle-Haggard-Going-Where-The-Lonely-Go-lyrics
ML992,Johnny Cash,Rusty Cage,sad,https://genius.com/Johnny-Cash-Rusty-Cage-lyrics
ML993,Green Day,Sassafras Roots,sad,https://genius.com/Green-Day-Sassafras-Roots-lyrics
ML994,Judas Priest,Painkiller,angry,https://genius.com/Judas-Priest-Painkiller-lyrics
ML995,Mr. Big,Addicted To That Rush,sad,https://genius.com/Mr-Big-Addicted-To-That-Rush-lyrics
ML996,The Rolling Stones,Hang Fire,angry,https://genius.com/The-Rolling-Stones-Hang-Fire-lyrics
ML997,Jack Johnson,From The Clouds,relaxed,https://genius.com/Jack-Johnson-From-The-Clouds-lyrics
ML998,Robbie Robertson,He Don't Live Here No More,sad,https://genius.com/Robbie-Robertson-He-Dont-Live-Here-No-More-lyrics
ML999,Stereophonics,Maybe Tomorrow,relaxed,https://genius.com/Stereophonics-Maybe-Tomorrow-lyrics
ML1000,The Police,So Lonely,sad,https://genius.com/The-Police-So-Lonely-lyrics
ML1001,Rockpile,Teacher Teacher,relaxed,https://genius.com/Rockpile-Teacher-Teacher-lyrics
ML1002,Air,Cherry Blossom Girl,relaxed,https://genius.com/Air-Cherry-Blossom-Girl-lyrics
ML1003,Los Lobos,Come On Let's Go,happy,https://genius.com/Los-Lobos-Come-On-Lets-Go-lyrics
ML1004,Damien Rice,The Blowers Daughter,relaxed,https://genius.com/Damien-Rice-The-Blowers-Daughter-lyrics
ML1005,Byron Cage,It Is To You,relaxed,https://genius.com/Byron-Cage-It-Is-To-You-lyrics
ML1006,Will Downing,Lover's Melody ,relaxed,https://genius.com/Will-Downing-Lovers-Melody-lyrics
ML1007,Mary J. Blige,I Can See In Color,relaxed,http://www.songlyrics.com/mary-j-blige/I-Can-See-In-Color-lyrics
ML1008,Hezekiah Walker & The Love Fellowship Crusade Choir,Power Belongs To God,happy,https://genius.com/Hezekiah-Walker-and-The-Love-Fellowship-Crusade-Choir-Power-Belongs-To-God-lyrics
ML1009,Donald Byrd,Think Twice,happy,https://genius.com/Donald-Byrd-Think-Twice-lyrics
ML1010,The Meters,Fire On The Bayou,angry,https://genius.com/The-Meters-Fire-On-The-Bayou-lyrics
ML1011,Inner City,Good Life,happy,https://genius.com/Inner-City-Good-Life-lyrics
ML1012,La Ley,Aqui,sad,http://www.songlyrics.com/la-ley/Aqui-lyrics
ML1013,Ednita Nazario,Sobrevivo,sad,https://genius.com/Ednita-Nazario-Sobrevivo-lyrics
ML1014,Fats Domino,All By Myself,happy,https://genius.com/Fats-Domino-All-By-Myself-lyrics
ML1015,Al Green,You've Got The Love I Need ,happy,https://genius.com/Al-Green-Youve-Got-The-Love-I-Need-lyrics
ML1016,Patrice Rushen,Settle For My Love,happy,https://genius.com/Patrice-Rushen-Settle-For-My-Love-lyrics
ML1017,K-Paz De La Sierra,Volvere,sad,https://genius.com/K-Paz-De-La-Sierra-Volvere-lyrics
ML1018,Ricardo Montaner,Tan Enamorados,sad,https://genius.com/Ricardo-Montaner-Tan-Enamorados-lyrics
ML1019,RBD,Nuestro Amor,sad,https://genius.com/RBD-Nuestro-Amor-lyrics
ML1020,Belinda,Bella Traicion,sad,https://genius.com/Belinda-Bella-Traicion-lyrics
ML1021,Braids,Lemonade,sad,https://genius.com/Braids-Lemonade-lyrics
ML1022,The Stooges,No Fun,happy,https://genius.com/The-Stooges-No-Fun-lyrics
ML1023,Sonic Youth,Reena,relaxed,https://genius.com/Sonic-Youth-Reena-lyrics
ML1024,Fatboy Slim,Everybody Needs A 303,happy,https://genius.com/Fatboy-Slim-Everybody-Needs-A-303-lyrics
ML1025,Metric,On The Sly,angry,https://genius.com/Metric-On-The-Sly-lyrics
ML1026,Warpaint,Set Your Arms Down,angry,https://genius.com/Warpaint-Set-Your-Arms-Down-lyrics
ML1027,White Fence,Harness,relaxed,https://genius.com/White-Fence-Harness-lyrics
ML1028,Bloc Party,Like Eating Glass,sad,https://genius.com/Bloc-Party-Like-Eating-Glass-lyrics
ML1029,Smith Westerns,Fallen In Love,relaxed,https://genius.com/Smith-Westerns-Fallen-In-Love-lyrics
ML1030,Tokyo Police Club,Big Difference,sad,https://genius.com/Tokyo-Police-Club-Big-Difference-lyrics
ML1031,Love Is All,Make Out Fall Out Make Up,sad,https://genius.com/Love-Is-All-Make-Out-Fall-Out-Make-Up-lyrics
ML1032,Tony Bennett,Because Of You,happy,https://genius.com/Tony-Bennett-Because-Of-You-lyrics
ML1033,Billie Holiday,Summertime,relaxed,https://genius.com/Billie-Holiday-Summertime-lyrics
ML1034,Red Hot Chili Peppers,Blood Sugar Sex Magik,happy,https://genius.com/Red-Hot-Chili-Peppers-Blood-Sugar-Sex-Magik-lyrics
ML1035,Warrant,Sometimes She Cries,sad,https://genius.com/Warrant-Sometimes-She-Cries-lyrics
ML1036,Enya,Amarantine,happy,https://genius.com/Enya-Amarantine-lyrics
ML1037,Andy Andy,Que Ironia,sad,https://genius.com/Andy-Andy-Que-Ironia-lyrics
ML1038,Victor Manuelle,Asi Es La Mujer,sad,https://genius.com/Victor-Manuelle-Asi-Es-La-Mujer-lyrics
ML1039,Motley Crue,Louder Than Hell,angry,https://genius.com/Motley-Crue-Louder-Than-Hell-lyrics
ML1040,New Order,Shellshock,angry,https://genius.com/New-Order-Shellshock-lyrics
ML1041,The Beatles,I Should Have Known Better,happy,https://genius.com/The-Beatles-I-Should-Have-Known-Better-lyrics
ML1042,Roger Daltrey,Without Your Love,happy,https://genius.com/Roger-Daltrey-Without-Your-Love-lyrics
ML1043,David Lee Roth,Just Like Paradise,relaxed,https://genius.com/David-Lee-Roth-Just-Like-Paradise-lyrics
ML1044,Ohio Express,Yummy Yummy Yummy,happy,https://genius.com/Ohio-Express-Yummy-Yummy-Yummy-lyrics
ML1045,Small Faces,Itchycoo Park,happy,http://www.songlyrics.com/small-faces/Itchycoo-Park-lyrics
ML1046,The Supremes,Baby Love,happy,https://genius.com/The-Supremes-Baby-Love-lyrics
ML1047,"Blood, Sweat & Tears",You've Made Me So Very Happy,happy,https://genius.com/Blood-Sweat-and-Tears-Youve-Made-Me-So-Very-Happy-lyrics
ML1048,Olivia Newton-John,I Honestly Love You,happy,https://genius.com/Olivia-Newton-John-I-Honestly-Love-You-lyrics
ML1049,The Ronettes,"Baby, I Love You",happy,https://genius.com/The-Ronettes-Baby-I-Love-You-lyrics
ML1050,Van Morrison,Crazy Love,happy,https://genius.com/Van-Morrison-Crazy-Love-lyrics
ML1051,The Rascals,People Got To Be Free,relaxed,https://genius.com/The-Rascals-People-Got-To-Be-Free-lyrics
ML1052,Eddie Holman,Hey There Lonely Girl,sad,https://genius.com/Eddie-Holman-Hey-There-Lonely-Girl-lyrics
ML1053,The Cowsills,"The Rain, The Park And Other Things",relaxed,https://genius.com/The-Cowsills-The-Rain-The-Park-And-Other-Things-lyrics
ML1054,The Bee Gees,Tragedy,angry,https://genius.com/The-Bee-Gees-Tragedy-lyrics
ML1055,The Beatles,Love Me Do,happy,https://genius.com/The-Beatles-Love-Me-Do-lyrics
ML1056,Wayne Fontana & The Mindbenders,Game Of Love,happy,https://genius.com/Wayne-Fontana-and-The-Mindbenders-Game-Of-Love-lyrics
ML1057,Otis Redding,That's How Strong My Love Is,happy,https://genius.com/Otis-Redding-Thats-How-Strong-My-Love-Is-lyrics
ML1058,The Whispers,It's A Love Thing,happy,https://genius.com/The-Whispers-Its-A-Love-Thing-lyrics
ML1059,Laura Izibor,From My Heart To Yours,happy,https://genius.com/Laura-Izibor-From-My-Heart-To-Yours-lyrics
ML1060,Rufus,Do You Love What You Feel,happy,https://genius.com/Rufus-Do-You-Love-What-You-Feel-lyrics
ML1061,Loose Ends,Slow Down,sad,https://genius.com/Loose-Ends-Slow-Down-lyrics
ML1062,Ann Nesby,Put It On Paper ,sad,https://genius.com/Ann-Nesby-Put-It-On-Paper-lyrics
ML1063,Anthony Hamilton,The Point Of It All,happy,https://genius.com/Anthony-Hamilton-The-Point-Of-It-All-lyrics
ML1064,Donny Hathaway,I Love You More Than You'll Ever Know,happy,https://genius.com/Donny-Hathaway-I-Love-You-More-Than-Youll-Ever-Know-lyrics
ML1065,Jerzee Monet,Most High,relaxed,https://genius.com/Jerzee-Monet-Most-High-lyrics
ML1066,Boney James,Don't Let Me Be Lonely Tonight ,sad,https://genius.com/Boney-James-Dont-Let-Me-Be-Lonely-Tonight-lyrics
ML1067,Karyn White,Love Saw It ,happy,https://genius.com/Karyn-White-Love-Saw-It-lyrics
ML1068,Teena Marie,Portuguese Love,happy,https://genius.com/Teena-Marie-Portuguese-Love-lyrics
ML1069,Lisa Fischer,How Can I Ease The Pain,angry,https://genius.com/Lisa-Fischer-How-Can-I-Ease-The-Pain-lyrics
ML1070,Dave Hollister,Take Care Of Home,relaxed,https://genius.com/Dave-Hollister-Take-Care-Of-Home-lyrics
ML1071,Gotan Project,Amor Porteno ,sad,https://genius.com/Gotan-Project-Amor-Porteno-lyrics
ML1072,The Infamous Stringdusters,Starry Night,relaxed,https://genius.com/The-Infamous-Stringdusters-Starry-Night-lyrics
ML1073,Skeletonwitch,Upon Wings Of Black,angry,https://genius.com/Skeletonwitch-Upon-Wings-Of-Black-lyrics
ML1074,Hatebreed,Destroy Everything,angry,https://genius.com/Hatebreed-Destroy-Everything-lyrics
ML1075,Lamb Of God,Black Label,angry,https://genius.com/Lamb-Of-God-Black-Label-lyrics
ML1076,Metallica,St. Anger,angry,https://genius.com/Metallica-St-Anger-lyrics
ML1077,Whitney Houston,All The Man That I Need,happy,https://genius.com/Whitney-Houston-All-The-Man-That-I-Need-lyrics
ML1078,Patti LaBelle,Kiss Away The Pain,angry,https://genius.com/Patti-LaBelle-Kiss-Away-The-Pain-lyrics
ML1079,Johnny Hartman,The Very Thought Of You,relaxed,https://genius.com/Johnny-Hartman-The-Very-Thought-Of-You-lyrics
ML1080,The Radio Dept.,Heaven's On Fire,angry,https://genius.com/The-Radio-Dept-Heavens-On-Fire-lyrics
ML1081,Baths,Maximalist,happy,https://genius.com/Baths-Maximalist-lyrics
ML1082,Lucinda Williams,Born To Be Loved,happy,https://genius.com/Lucinda-Williams-Born-To-Be-Loved-lyrics
ML1083,Daft Punk,Make Love,happy,https://genius.com/Daft-Punk-Make-Love-lyrics
ML1084,New Order,Age Of Consent,angry,https://genius.com/New-Order-Age-Of-Consent-lyrics
ML1085,Roy Orbison,Candy Man,relaxed,https://genius.com/Roy-Orbison-Candy-Man-lyrics
ML1086,El Guincho,Lycra Mistral,sad,https://genius.com/El-Guincho-Lycra-Mistral-lyrics
ML1087,The Hundred In The Hands,Dead Ending,sad,https://genius.com/The-Hundred-In-The-Hands-Dead-Ending-lyrics
ML1088,Yeah Yeah Yeahs,Maps,happy,https://genius.com/Yeah-Yeah-Yeahs-Maps-lyrics
ML1089,Ed Bruce,The Last Cowboy Song,sad,https://genius.com/Ed-Bruce-The-Last-Cowboy-Song-lyrics
ML1090,Crystal Gayle,A Long And Lasting Love,happy,https://genius.com/Crystal-Gayle-A-Long-And-Lasting-Love-lyrics
ML1091,Pat Benatar,We Live For Love,happy,https://genius.com/Pat-Benatar-We-Live-For-Love-lyrics
ML1092,Boz Scaggs,Breakdown Dead Ahead,angry,https://genius.com/Boz-Scaggs-Breakdown-Dead-Ahead-lyrics
ML1093,The Raveonettes,War In Heaven,angry,https://genius.com/The-Raveonettes-War-In-Heaven-lyrics
ML1094,Stateless,Assassinations,sad,https://genius.com/Stateless-Assassinations-lyrics
