word,relaxed,angry,happy,sad
hotel,1,5,2,11
unmade,1,2,1,1
sos,1,2,1,1
obsessed,1,2,1,1
stair,6,2,5,4
wise,17,6,10,1
hunter,5,1,1,3
unread,2,1,1,1
crown,4,2,3,3
anyhow,7,3,1,2
shiny,8,15,19,2
suppress,1,3,1,1
childish,4,3,3,1
linger,1,4,5,5
captivate,2,3,1,2
resonate,1,3,1,1
pleasant,1,3,2,1
sanity,1,11,1,1
bold,5,1,4,1
honest,7,4,9,3
imma,4,1,5,1
jan,1,1,11,4
older,4,3,3,3
goodnight,11,2,4,4
fashioned,3,1,3,1
ramble,4,1,3,1
bringin,4,1,4,1
weave,1,3,3,1
underscore,1,1,2,1
doo,36,4,29,12
dun,9,1,1,1
melting,6,1,2,17
backstreet,3,1,1,2
downtown,9,2,1,1
afford,13,2,1,6
ship,4,8,14,13
mccartney,1,1,31,1
john,4,6,22,3
lennon,2,1,16,1
affection,5,1,12,1
obstacle,3,1,1,1
jeremiah,1,1,2,1
bullfrog,1,1,2,1
adrink,1,1,2,1
singin,6,2,7,1
fish,5,1,4,1
flier,1,1,2,1
shootin,2,1,2,1
ahhhh,1,1,3,1
yowwwww,1,1,2,1
wahhh,1,1,2,1
leap,5,3,1,3
rehab,1,1,2,1
obsession,1,1,2,1
desperate,1,1,2,1
string,8,7,6,5
device,1,6,2,1
crisis,1,2,2,1
hazy,6,1,2,3
steeze,1,1,2,1
affect,1,1,4,1
lovesick,1,1,2,1
crackhead,1,1,2,1
crave,4,2,4,1
slumber,4,2,2,1
basement,1,2,2,9
808,1,1,2,3
beard,1,1,2,1
natalie,1,1,2,1
james,4,2,5,1
dean,1,1,2,1
rebel,1,3,3,4
teenage,1,8,5,1
worried,1,3,7,3
bond,2,3,3,17
kneel,2,2,2,1
devotion,2,1,9,2
colorado,7,1,1,2
whoever,4,2,1,1
hometown,2,1,1,1
mary,16,1,8,6
areach,2,1,1,1
crack,2,9,4,11
lane,4,1,1,4
grey,5,6,1,4
daybreak,2,2,1,1
neath,6,1,1,1
yonder,6,3,1,1
countryside,2,1,1,1
bubble,4,2,2,1
stew,5,1,1,1
fuel,2,20,1,2
spoon,2,5,1,5
oughta,2,1,18,1
boo,2,3,4,1
cheek,7,2,5,1
dim,2,1,2,4
echoe,3,4,1,1
founder,1,1,1,2
shining,6,2,3,3
beacon,1,2,3,5
blessing,3,1,5,2
floundering,1,1,1,2
whirl,14,1,1,1
juke,7,1,1,1
telephone,9,1,2,3
company,4,3,6,6
jug,2,1,1,1
jukebox,6,2,1,6
café,2,1,1,3
stairway,2,1,1,5
attraction,1,3,2,1
salute,1,1,1,4
pencil,8,1,2,4
principle,1,1,1,2
innocence,1,2,3,4
rhyme,5,4,7,2
limousine,1,1,4,1
leather,2,4,3,5
credit,3,1,3,2
electric,1,2,4,1
masquerade,1,2,2,2
concert,1,1,2,1
backstage,1,1,2,1
ding,1,3,5,3
dong,1,1,5,3
nnnn,1,1,1,2
jean,6,1,1,1
oil,3,5,1,2
civilian,3,3,1,1
martyr,1,4,1,2
brave,6,29,1,1
pariah,1,2,1,1
victor,1,4,1,1
messiah,1,3,1,1
toward,2,6,1,2
oftruth,1,2,1,1
false,1,6,1,25
pretense,1,2,1,3
oooooooooooooh,1,1,1,9
alight,1,5,1,9
glaciers,1,1,1,17
suck,5,4,10,30
supermassive,1,1,1,33
superficial,2,1,1,3
rough,5,15,3,2
agony,1,7,1,2
wounded,5,3,1,2
tttt,1,3,1,1
smokestack,1,9,1,1
swayin,1,3,1,1
prancing,1,3,1,1
tin,2,5,1,3
shack,1,3,1,2
truthfully,1,3,1,1
jjj,1,3,1,1
polly,1,1,1,13
cracker,1,1,1,10
torch,1,5,1,6
rope,5,2,1,13
untie,2,1,1,4
amazes,1,1,1,4
instinct,1,4,1,4
moderation,1,1,1,3
unglue,2,1,1,4
breathing,1,10,1,8
horrid,1,2,1,1
accomplishment,1,2,1,1
flaw,1,2,1,4
morgue,1,1,1,2
unsuspecting,1,1,1,2
sally,30,1,5,2
christmas,241,1,767,6
spider,1,1,2,5
indecision,1,1,1,2
treason,1,1,1,5
tom,1,1,2,3
delonge,1,1,1,3
hoppus,1,1,1,3
hideaway,1,1,2,3
cloy,1,1,1,2
annoy,1,1,1,2
camera,1,3,1,3
crumble,1,2,3,6
tiny,4,3,3,6
grain,1,1,3,3
internet,1,1,1,2
genrals,1,2,1,1
peril,1,2,1,1
empower,1,3,1,1
pigs,1,3,1,1
everyday,10,7,41,8
event,1,2,2,1
isolation,1,2,1,1
oxygen,1,2,1,1
cheap,3,6,1,4
coupon,1,2,1,1
sale,1,3,11,6
tragedy,1,36,2,4
desolation,1,1,1,2
despair,2,5,5,7
sow,1,1,1,3
scatter,3,2,1,2
quote,1,1,2,1
louder,2,10,26,1
seguro,1,1,1,3
desten,1,1,1,2
golpe,1,1,1,4
mortal,2,3,3,5
desprecio,1,1,1,2
sere,1,1,1,9
darte,1,1,1,10
disfrutar,1,1,1,3
placer,1,1,1,18
consigue,1,1,1,2
comprate,1,1,1,3
daga,1,1,1,4
prefier,1,1,1,3
vuelvete,1,1,1,3
asesino,1,1,1,3
mátalas,1,1,1,5
sobredosis,1,1,1,3
ternura,1,1,1,8
asfixialas,1,1,1,3
dulzura,1,1,1,3
contagiala,1,1,1,3
todas,1,1,1,10
flore,1,1,1,4
pueda,1,1,1,13
resistirse,1,1,1,3
detalle,1,1,1,3
despiertala,1,1,1,2
serenata,1,1,1,2
especial,1,1,1,8
llevale,1,1,1,2
ingrata,1,1,1,3
errore,1,1,1,5
consiguete,1,1,1,2
venir,1,1,1,4
visión,1,1,1,2
explotó,1,1,1,3
brilla,1,1,1,3
papá,1,1,1,7
papapa,1,1,1,7
paa,1,1,1,7
volemos,1,1,1,2
ésta,1,1,1,3
inmensidad,1,1,1,2
droga,1,1,5,2
caminando,1,1,1,5
sonriendo,1,1,1,4
pensaste,1,1,1,2
música,1,1,1,4
sabor,1,1,1,4
octubre,1,1,1,3
hermosa,1,1,1,2
refleja,1,1,1,2
quietud,1,1,1,2
almas,1,1,1,3
han,1,2,1,12
querido,1,1,1,4
dichosa,1,1,1,2
arrullo,1,1,1,2
plena,1,1,1,2
juventud,1,1,1,5
sentido,1,1,1,12
calor,2,1,1,6
linda,1,1,1,2
sabido,1,1,1,7
desafiando,1,1,1,2
empieza,1,1,1,3
descubre,1,1,1,2
diste,1,1,1,5
murió,1,1,1,4
perturbe,1,1,1,2
risueña,1,1,1,2
suemo,1,1,1,9
dorado,1,1,1,2
único,1,1,1,4
viviré,1,1,1,2
eterna,1,1,1,2
pasión,1,1,1,2
soñé,1,1,1,6
serías,1,1,1,2
mail,1,2,1,2
arise,2,13,1,3
definitely,2,2,1,1
persuasion,14,1,3,1
mmhmm,2,1,1,1
brotherhood,2,1,1,1
contó,1,1,1,2
visto,1,1,1,5
pudiste,1,1,1,3
creerlo,1,1,1,2
viniste,1,1,1,2
comprobarlo,1,1,1,2
pidió,1,1,1,2
marchara,1,1,1,2
daría,1,1,1,2
regresara,1,1,1,2
humano,1,1,1,5
equivocarse,1,1,1,3
pedir,1,1,1,9
cometido,1,1,1,3
juntando,1,1,1,3
tristezas,1,1,1,3
sufrido,1,1,1,4
moriré,1,1,1,4
sufrí,1,1,1,3
pagando,1,1,1,5
gota,1,1,2,15
lágrima,1,1,1,6
sangre,1,1,1,13
puñal,1,1,1,7
clavado,1,1,1,6
desgarra,1,1,1,3
lentamente,1,1,1,2
consume,1,13,1,8
muriendo,1,1,1,16
aguanto,1,1,1,3
morir,1,1,1,28
mata,1,1,1,5
diablo,1,1,1,6
safety,1,7,1,5
perfectly,1,3,3,10
suspicion,2,1,1,1
cheatin,7,1,2,1
pine,4,3,2,4
songwriter,2,1,1,1
hank,2,1,1,1
williams,3,1,1,1
sr,2,1,1,1
spiritual,2,1,4,1
visible,1,2,4,1
wildlife,1,1,2,1
prowl,1,1,2,1
settlin,1,1,2,1
faithless,1,1,2,1
cripple,1,2,2,1
infatuation,1,1,6,1
celebration,1,1,9,1
imitation,1,1,5,1
destination,3,4,4,1
stetson,2,1,1,1
parking,2,2,1,1
drawin,2,1,1,1
sensitivity,2,1,1,1
resol,1,1,2,1
duffel,1,1,2,1
taggin,1,1,2,1
sneak,1,1,2,1
teardrop,10,1,2,2
hardest,5,4,4,12
greener,3,1,4,1
wrangler,1,1,2,1
rounder,2,1,2,1
devour,1,7,3,1
pry,1,1,1,2
notice,10,2,5,6
worst,1,1,2,5
ribbon,17,1,1,4
multicolere,4,1,1,1
satin,6,1,2,1
flutter,4,1,1,1
springtime,3,1,1,2
daffodil,2,1,1,1
arrive,4,8,2,5
splendor,2,1,1,1
chariot,2,5,1,1
crosstown,2,1,1,3
bus,2,3,1,6
piano,4,2,1,1
minstrel,2,1,1,1
smokey,2,1,1,1
scepter,2,2,1,1
stool,2,1,1,1
flock,4,2,2,3
royal,3,1,1,1
shabby,2,1,1,1
rhinestone,2,1,1,1
haughty,2,1,1,1
gee,3,1,7,2
mom,6,6,3,3
raisin,1,1,2,1
cain,1,1,2,1
andamp,1,1,2,1
footloose,1,1,5,1
anytime,5,1,11,1
sinkin,2,2,2,1
loudly,1,1,2,1
tribe,2,11,2,1
finest,1,2,4,2
lier,1,2,1,1
mustang,1,6,1,1
dimension,1,4,2,1
hood,1,4,1,7
expect,6,7,6,5
mill,2,1,1,1
note,8,5,7,7
plead,2,1,6,1
guilty,2,9,2,3
sharing,2,3,4,2
reward,1,2,4,1
entrust,1,1,2,1
callin,17,4,2,2
notes,1,1,2,2
spun,1,1,1,2
rainy,5,4,2,2
joe,3,3,1,7
sudden,1,1,2,1
babyface,1,1,4,1
dang,1,1,4,1
outta,6,11,8,2
heck,4,1,3,1
an,2,6,4,2
eager,1,1,2,1
bean,1,1,2,1
drool,1,1,2,1
misus,1,1,2,1
backdoor,1,1,2,1
resolve,1,3,1,1
seal,2,6,2,4
tomb,1,3,1,17
venomous,1,5,1,1
poison,2,48,1,10
vein,2,19,2,5
lace,1,5,2,1
pin,1,3,1,4
curtain,3,1,6,3
maim,1,1,1,2
maul,1,1,1,2
mesmerize,1,2,4,3
bait,1,3,1,2
narrow,7,3,1,5
opera,1,3,1,2
damage,1,3,3,3
taunt,1,1,3,3
torture,1,4,4,6
lair,1,3,1,3
astoria,1,1,1,2
bingo,1,1,1,2
xrating,1,1,1,2
vomit,1,1,2,2
meanwhile,2,1,1,2
sideways,1,1,1,2
makeup,1,2,1,2
ticket,4,2,2,12
promoter,1,1,1,3
pub,1,1,1,2
governor,1,1,3,2
landslide,1,1,1,2
yawn,2,1,1,2
hiwatt,1,1,1,2
cymbal,1,3,1,2
lamp,1,1,1,3
blackout,1,2,1,4
aisle,1,1,4,2
rafter,3,2,1,3
aboard,2,1,2,1
tour,4,2,9,1
wilder,2,1,1,1
ohhhhhhhhhhhhhhh,1,1,2,1
ohhhhhhhhhh,1,1,2,1
ohhhhhhhh,1,1,2,1
ohhhhhhhhhhhhhh,1,1,2,1
penny,2,1,12,2
nights,1,4,2,2
reachout,1,1,2,1
cos,4,3,15,5
universal,1,2,4,2
frow,4,2,2,3
curiosity,3,1,2,1
unworthy,1,1,4,1
vista,1,1,3,1
plea,2,1,3,1
loveliness,2,1,1,1
sweetness,8,1,1,1
hun,2,2,1,1
puppy,1,1,5,1
seventeen,1,1,12,2
teddy,1,1,3,1
pendergrass,1,1,2,1
yeahhhh,2,1,1,1
ohhhhh,5,1,1,1
yeahhhhh,2,1,1,1
yeahhh,3,1,7,1
sta,2,1,1,1
gyptian,4,1,1,1
immediately,4,1,1,1
ahhh,4,6,1,1
subconsciousness,2,1,1,1
immortality,2,1,1,1
happiest,2,1,2,1
ohhh,4,1,6,3
ohhhh,3,6,2,7
earthly,1,2,1,1
ego,3,3,1,2
spaceship,1,2,1,1
cornerstone,1,2,1,1
eheh,1,2,1,1
wee,2,2,2,1
goes,1,2,1,1
ahaaw,1,1,13,1
soothe,1,1,2,1
cottage,13,1,1,1
negril,10,1,1,1
western,2,1,1,1
jewie,2,1,1,1
suprise,2,2,1,1
brothers,5,1,1,1
jay,5,1,1,2
sniff,2,1,1,1
sensimilla,2,1,1,1
pie,31,1,1,7
jennie,3,1,1,1
sinsiminia,3,1,1,1
cake,7,4,3,1
west,9,9,16,6
rick,3,1,1,1
optain,2,1,1,1
collie,2,1,1,1
relation,1,1,3,1
connection,5,3,6,2
beautifully,1,1,2,1
misty,1,1,2,1
created,1,1,4,1
terrify,1,6,1,1
scary,2,7,1,1
value,2,2,1,3
ouh,1,2,1,1
comet,2,1,1,3
blaz,2,10,1,1
fading,2,1,1,1
twinkle,2,1,6,1
sparkly,2,1,1,1
splendidly,2,1,1,1
cloudy,3,1,3,2
built,2,1,1,1
sandy,2,1,2,1
amuse,2,1,1,1
inspire,3,2,9,2
weakness,3,5,3,8
shania,5,1,1,1
twain,5,1,1,1
bryan,5,1,1,1
warmer,1,1,3,3
throughout,2,3,6,4
steeple,1,1,3,2
disenfranchise,1,1,3,1
humanity,1,6,2,1
spead,2,1,2,1
force,1,27,3,6
dependent,1,1,3,1
whose,5,2,3,1
contend,1,1,2,1
unchangeable,1,1,4,1
unshakable,1,1,4,1
ignore,3,19,5,4
snowball,1,1,4,1
belting,1,1,2,1
shim,1,2,2,2
strawberry,2,1,2,1
lighter,1,15,2,1
accidentally,1,1,12,1
tighter,1,2,3,1
brighter,1,8,5,2
graveyard,3,2,1,2
fox,3,2,1,3
ape,2,1,1,3
swine,3,1,1,3
stake,2,3,2,2
beneath,16,10,5,19
campo,1,1,1,2
oriundo,1,1,1,2
león,1,1,1,4
tenía,1,1,1,9
apenas,1,1,1,4
19,1,1,1,4
alo,1,1,1,7
josé,1,1,1,8
pérez,1,1,1,4
primo,1,1,1,3
lejano,1,1,1,2
mojado,1,1,1,2
envió,1,1,1,2
telegrama,1,1,1,2
diciendo,1,1,1,7
trabajo,1,1,1,3
habían,1,1,1,5
encontrando,1,1,1,2
piscando,1,1,1,2
algodón,1,1,1,2
ahogando,1,1,1,4
adia,1,1,1,8
llegó,1,1,1,7
frontera,1,1,1,3
willy,1,2,1,2
entrevistó,1,1,1,2
pollero,1,1,1,2
afamado,1,1,1,2
astuto,1,1,1,2
región,1,1,1,2
pepe,1,1,1,2
mañana,1,1,1,13
cruzo,1,1,1,2
vierne,1,1,1,2
estación,1,1,1,2
inocent,1,1,1,2
pagaban,1,1,1,2
cuota,1,1,1,2
dudarlo,1,1,1,5
subieron,1,1,1,2
interior,1,1,1,5
vagón,1,1,1,2
cruzó,1,1,1,2
7,2,1,1,2
hora,1,1,2,5
empezó,1,1,1,2
terminarse,1,1,1,2
pudieron,1,1,1,2
escuchó,1,1,1,2
aquello,1,1,1,2
grito,1,1,1,7
auxilio,1,1,1,2
puerta,1,1,1,30
quiso,1,1,1,2
ceder,1,1,1,2
uno,1,6,1,7
fueron,1,1,1,10
cayendo,1,1,1,2
falleció,1,1,1,2
cruzar,1,1,1,2
ancias,1,1,1,2
crecer,1,1,1,7
esposa,1,1,1,2
hijo,1,1,1,4
termina,1,1,1,8
historia,1,1,1,5
contar,1,1,1,2
paisano,1,1,1,2
arriesga,1,1,1,2
ilegal,1,1,1,2
mil,1,1,1,20
jamás,1,1,1,5
volvera,1,1,1,2
ps,1,1,5,1
portugal,1,2,2,1
gourley,1,2,1,1
joey,1,6,1,1
detours,1,2,1,1
defensive,1,2,1,1
forgiven,2,2,7,6
drunk,5,3,3,2
edgy,1,5,1,1
dull,2,13,2,2
soakin,1,3,1,1
vesuvius,1,13,1,1
insecure,1,4,2,1
ghost,11,21,2,4
symbol,1,2,1,1
host,14,5,4,1
form,6,4,2,5
warmth,4,2,1,2
elegant,3,2,1,1
oracle,1,2,1,1
feast,2,5,1,1
occur,1,2,4,1
sufjan,1,5,1,1
path,5,12,2,4
article,1,2,1,1
imminent,1,2,1,1
murdering,1,2,1,1
stevens,1,2,1,1
shara,1,2,1,1
nova,1,2,1,1
factor,1,2,1,2
indication,1,2,1,4
familiar,9,3,2,3
pile,1,2,2,4
coffee,3,4,1,5
grounds,1,2,1,4
cab,1,1,1,4
helplessly,1,1,1,2
pursue,1,3,1,2
rittenhouse,2,1,1,1
match,4,11,2,5
couple,3,7,7,3
stained,2,1,1,1
flicker,2,2,1,1
shiver,4,10,1,2
lake,5,1,2,4
buddha,2,1,2,1
11,2,5,1,1
hothouse,2,1,1,1
29,2,1,1,2
17,2,1,1,1
ou,2,1,1,2
shackle,2,1,2,1
disprove,1,1,2,1
remove,1,2,2,1
striptease,1,1,8,1
rhapsodize,1,1,3,1
l,1,3,18,2
altar,1,1,3,1
effort,2,1,3,3
lame,1,1,3,2
offering,2,1,1,1
michael,3,2,1,1
chronology,2,1,1,1
volume,2,2,2,1
cherish,1,1,7,1
neglect,1,1,2,1
serious,1,1,3,2
alarm,1,5,3,5
rude,1,15,1,2
defrost,1,5,1,1
mist,5,5,4,12
driftin,3,2,1,1
daw,5,1,1,1
dragonfly,3,1,1,1
butterflies,4,1,1,1
scent,3,2,1,2
overdue,3,1,2,1
hearin,2,1,1,1
nooo,2,6,1,1
pressin,2,2,1,1
highest,2,2,26,1
certain,11,4,7,9
passionate,2,3,2,1
brightest,1,2,2,1
aglow,1,1,4,1
harmony,6,1,2,5
aaaaah,2,1,2,1
ooooooooo,1,1,2,1
swing,2,7,6,10
breathin,2,1,5,1
solitude,3,1,6,5
tejidos,1,1,1,2
atrevido,1,1,1,2
libro,1,1,1,3
aventuras,1,1,1,2
puesto,1,1,1,3
penetra,1,1,1,3
derretida,1,1,1,2
sofoca,1,1,1,2
pasarme,1,1,1,3
conspire,1,1,1,4
contra,1,1,1,17
hable,1,1,1,6
intentado,1,1,1,4
ganarle,1,1,1,3
batalla,1,1,1,6
emboscada,1,1,1,3
encarna,1,1,1,3
carnosa,1,1,1,3
sobrada,1,1,1,3
cuello,1,1,1,5
induce,1,2,1,4
magia,1,1,1,5
baña,1,1,1,4
savia,1,1,1,4
explique,1,1,1,2
revez,1,1,1,2
unico,1,1,1,3
avanzar,1,1,1,2
guardando,1,1,1,2
poquito,1,1,1,4
remando,1,1,1,2
sabiendo,1,1,1,2
acelera,1,1,1,4
salir,1,1,1,9
nena,1,1,1,4
corniza,1,1,1,2
rabia,1,1,1,3
risa,1,1,1,7
detrás,1,1,1,2
fotografra,1,1,1,2
dentro,1,1,7,6
baúl,1,1,1,2
barco,1,1,1,5
baja,1,1,1,7
oficina,1,1,1,2
punto,1,1,1,10
llena,1,1,1,6
desempeña,1,1,1,2
boleto,1,1,1,3
lejos,1,1,1,2
pregunt,1,1,1,2
nombro,1,1,1,3
casualidad,1,1,1,2
aún,1,1,1,13
llevo,1,1,1,6
explicación,1,1,1,3
desterrarla,1,1,1,2
seguiré,1,1,1,4
vagando,1,1,1,3
errante,1,1,1,4
podré,1,1,1,7
esclavo,1,1,1,11
preso,1,1,1,8
hemos,1,1,1,4
llegado,1,1,1,6
inflexión,1,1,1,7
obsesión,1,1,1,4
apartándome,1,1,1,4
sigue,1,1,1,11
controle,1,1,1,2
derrumba,1,1,1,2
seguridad,1,1,1,2
porqué,1,1,1,3
bows,4,1,1,1
nations,2,1,1,1
knowledge,3,1,5,1
orphan,2,1,1,1
shower,4,1,3,1
robe,2,3,1,1
lamb,34,5,3,1
evermore,2,1,1,1
atoning,1,1,2,1
keeper,1,1,2,2
shepherd,15,3,3,1
kindness,1,1,3,1
stood,3,1,2,1
trading,1,18,1,2
amen,13,4,3,1
crush,1,13,2,5
persecuted,1,3,1,1
curse,1,13,2,8
la…,1,4,1,1
hesitatin,1,2,1,1
fingertip,1,3,1,2
cryin,12,5,7,4
dada,2,5,11,1
joyous,1,1,5,1
supplies,1,1,2,1
indescribable,1,1,4,1
unnatural,1,1,4,2
incomplete,1,1,6,2
wondrous,1,1,2,1
gulf,1,1,2,1
overflow,1,2,5,5
pulse,2,5,2,3
platter,1,2,3,1
mount,1,2,3,2
lifting,6,1,1,1
eagle,4,2,5,3
soar,5,4,6,3
supreme,2,2,11,1
succumb,1,3,1,4
horn,4,3,2,3
reverie,1,1,1,2
swarm,1,1,1,2
horde,1,2,1,2
graze,1,1,1,2
among,2,50,1,6
bend,3,6,3,6
nothingness,2,3,1,1
nuclear,1,4,1,1
warfare,1,2,1,1
burst,6,8,2,1
armageddon,1,11,1,1
tape,1,5,1,9
fell,1,1,1,6
journal,1,1,1,2
pool,3,3,3,2
fucking,1,2,1,1
sleepless,2,3,1,2
glorified,1,5,1,1
pellet,1,10,1,2
manly,1,3,1,1
armed,1,4,1,1
decirle,1,1,1,5
dile,1,1,1,12
cuenta,1,1,1,14
ve,6,1,8,4
quema,1,1,1,7
amiga,1,1,1,2
cuéntale,1,1,1,2
date,3,2,1,3
muero,1,1,1,15
soporto,1,1,1,2
duermo,1,1,1,3
miro,1,1,1,6
reflejo,1,1,1,2
allí,1,1,1,7
pronuncio,1,1,1,2
enloqueciendo,1,1,1,2
sido,1,1,1,12
dueño,1,1,1,3
háblale,1,1,1,3
engañarla,1,1,1,3
vuelva,1,1,1,25
segundo,1,1,1,5
hagan,1,1,1,2
minuto,1,1,1,9
deliro,1,1,1,2
sonrisa,1,1,1,7
primavera,1,1,1,7
veré,1,1,1,4
regresa,1,1,1,6
llegan,1,1,1,2
cabeza,1,1,1,7
instante,1,1,1,10
angustia,1,1,1,3
intento,1,1,1,4
buscarla,1,1,1,2
habla,1,1,1,5
romp,1,1,1,2
foto,1,1,1,4
imagen,1,1,1,4
clavada,1,1,1,2
nuestra,1,1,1,6
llora,1,1,1,13
sera,1,1,1,22
sufre,1,1,1,4
extraas,1,1,1,2
recuerda,1,1,1,7
talvez,1,1,1,2
pasado,1,1,1,12
estan,1,1,1,3
quedado,1,1,1,12
alas,1,1,1,17
aprendi,1,1,1,3
manos,1,1,1,18
dejamos,1,1,1,3
escapar,1,1,1,7
parte,1,1,1,6
quiza,1,1,1,2
apurado,1,1,1,2
guardado,1,1,1,2
lalaralala,1,1,1,3
elevar,1,1,1,3
tensión,1,1,1,3
aplastar,1,1,1,3
ambición,1,1,1,3
verg,1,1,1,7
esperaría,1,1,1,3
haré,1,1,1,7
¿,1,1,1,36
solución,1,1,1,8
culpable,1,1,1,13
cambiarme,1,1,1,15
campanas,1,1,1,14
suenan,1,1,1,13
¡,1,1,2,14
vete,1,1,1,4
supiste,1,1,1,6
entender,1,1,1,5
pienso,1,1,1,13
necesario,1,1,1,3
mentir,1,1,1,5
fácil,1,1,1,6
atormentarse,1,1,1,3
sobreviviré,1,1,1,5
boombercut,1,3,1,1
apldeap,1,2,1,1
iam,1,2,1,1
lililike,1,2,1,1
futureistic,1,2,1,1
ge,1,4,1,5
upupupupupupupupupupupupupup,1,2,1,1
dancefloor,1,4,1,1
william,1,2,1,1
v,1,2,5,5
reposition,1,2,1,1
g,6,5,4,2
weepy,1,3,1,1
mega,1,3,1,1
cefloor,1,2,1,1
oor,1,2,1,1
palomita,1,1,1,3
blanca,1,1,1,5
piquito,1,1,1,2
cumbre,1,1,1,3
guayabo,1,1,1,3
currucu,1,1,1,13
cantaba,1,1,1,4
palomito,1,1,1,4
volviera,1,1,1,6
nidito,1,1,1,4
vuela,1,1,1,3
pradera,1,1,1,2
estaré,1,1,1,6
palomar,1,1,1,2
paloma,1,1,1,2
descansar,1,1,1,2
llevado,1,1,1,2
amargo,1,1,1,3
licor,1,1,1,3
bastado,1,1,1,2
viene,1,1,1,4
pasear,1,1,1,2
sentirme,1,1,1,2
querida,1,1,1,7
abrazo,1,1,1,7
conociste,1,1,1,3
marcho,1,1,1,6
besaste,1,1,1,4
regalaste,1,1,1,3
pude,1,1,1,7
robaste,1,1,1,4
rasgado,1,1,1,3
copa,1,1,1,11
vino,1,1,1,7
corta,1,1,1,3
cristal,1,1,1,5
vienen,1,1,1,5
despacio,1,1,1,7
caricia,1,1,1,5
ayudado,1,1,1,2
olvidar,1,1,1,7
labio,1,1,1,11
escribo,1,1,1,3
cierro,1,1,1,3
atrr,1,1,1,4
buenas,1,3,1,2
virtud,1,1,1,2
hacerme,1,1,1,4
renunciar,1,1,1,2
norte,1,1,1,2
sur,1,1,1,4
acabando,1,1,1,6
convierte,1,1,1,4
espacio,1,1,1,14
vacío,1,1,1,8
navega,1,1,1,4
rescatar,1,1,1,6
esto,1,1,1,8
continuar,1,1,1,4
incluso,1,1,1,2
regresar,1,1,1,9
crowned,2,1,1,1
instrument,2,1,1,1
faint,3,1,2,1
manger,7,1,2,1
swaddle,1,1,2,1
men,1,6,2,2
wilderness,1,2,1,1
warrior,1,10,1,2
acknowledge,5,2,1,1
collection,1,2,1,1
arrow,1,22,3,4
desi,1,6,1,1
sire,1,6,1,1
disguising,1,2,1,1
brightly,5,8,2,1
firefly,1,2,1,1
express,4,1,8,1
​,4,1,1,1
hearing,6,1,2,4
vase,2,1,1,1
​chorus​,4,1,1,1
abundantly,7,1,1,1
​verse,2,1,1,1
abundant,2,1,1,1
hearbeat,1,1,2,1
sensitive,3,2,3,1
roller,1,1,16,1
coaster,1,1,17,1
rollercoaster,1,1,7,1
rollar,1,1,2,1
rightttttt,1,1,3,1
wahooo,1,1,2,1
owwwww,1,1,2,1
lyric,1,3,4,3
dipple,1,1,2,1
upside,2,3,3,8
dip,1,4,2,5
dipper,1,1,2,1
merry,7,3,420,2
fairground,1,1,2,1
licorice,1,1,2,1
cahoot,7,1,1,1
cough,4,1,1,1
cuss,4,4,2,1
dontcha,2,1,1,3
hum,5,1,2,2
bank,3,1,16,1
roughest,1,1,2,1
invest,3,2,3,1
account,1,1,3,2
insurance,1,2,2,1
investment,1,1,2,1
socket,1,1,2,1
savin,1,1,5,1
buildin,1,1,5,1
dynamite,3,2,1,1
anythin,3,1,1,1
clingin,2,1,1,1
dug,2,1,1,2
tasty,2,1,1,2
fortunate,2,1,1,1
service,2,1,1,1
recite,2,2,1,1
sang,9,5,1,1
interlude,4,1,2,1
inspiring,1,1,2,1
intimate,1,1,13,1
friends,2,3,17,1
undivided,1,1,2,1
oohoohoohooh,1,1,2,1
distant,1,3,5,2
sincerity,1,1,2,1
mroning,1,1,2,1
guarantee,5,21,3,2
bracelet,1,1,3,1
woolworth,1,1,3,1
darn,1,1,4,1
goodby,1,8,2,11
undecided,1,1,1,4
divide,2,6,1,5
youve,1,3,1,2
tall,9,8,11,2
fre,1,1,2,1
woulda,1,7,1,1
sooner,1,5,7,1
delay,1,4,1,7
achievable,2,1,1,1
triumph,4,3,2,1
legacy,2,9,1,1
intent,2,1,1,1
purpose,2,5,10,1
solid,3,1,2,1
foundation,3,2,1,1
protection,3,4,2,1
opportunity,2,1,1,1
biggest,2,5,1,7
extra,2,1,4,1
whicha,3,1,1,1
entertain,3,1,1,1
relationship,2,2,1,1
fellas,3,4,2,1
leven,1,2,1,1
umpteen,1,2,1,1
gangstas,1,1,1,2
waka,1,1,1,19
flocka,1,1,1,25
1017,1,1,1,2
bustin,1,1,1,33
homie,1,1,1,11
gillie,1,1,1,2
sumo,1,2,1,2
philly,1,1,1,3
deally,1,1,1,2
brackin,1,1,1,2
subtract,1,1,1,2
fraction,1,1,1,2
packing,1,1,1,4
minaj,1,1,1,2
kush,1,1,2,2
garbage,1,2,2,12
homage,1,1,1,3
phonic,1,1,1,3
mizay,1,1,1,2
management,1,1,1,2
fozzie,1,1,1,3
butter,1,1,1,3
ky,1,1,1,2
engineering,1,1,1,2
fuzzy,1,1,1,2
earring,1,1,1,3
m6,1,1,1,3
steering,1,1,1,2
deeren,1,1,1,2
tatt,1,1,1,2
inky,1,1,1,2
pinky,1,1,1,2
crew,1,3,1,2
winky,1,1,1,2
swagger,3,1,2,2
tag,3,1,1,3
snitching,1,1,1,2
ded,1,1,1,2
