Word,Method,Pos,Happy,Angry,Sad,Relaxed
wing,upos,NOUN,486,489,493,487
wing,xpos,NNS,486,489,493,487
wing,xpos,NN,348,396,396,414
unfold,upos,VERB,486,489,493,487
unfold,xpos,VBG,486,489,493,487
unfold,xpos,VB,292,365,359,375
unfold,xpos,VBZ,221,314,309,314
spread,upos,VERB,486,489,493,487
spread,upos,NOUN,0,69,43,41
spread,xpos,VBG,486,489,493,487
spread,xpos,VBZ,485,477,488,486
spread,xpos,VBN,409,422,444,446
spread,xpos,VB,365,402,404,423
spread,xpos,VBP,181,285,281,276
spread,xpos,NN,0,69,43,41
oer,upos,ADP,486,489,493,487
oer,upos,VERB,477,464,482,477
oer,xpos,IN,486,489,493,487
oer,xpos,VB,477,464,482,477
concrete,upos,ADJ,486,489,493,487
concrete,upos,NOUN,250,330,342,343
concrete,xpos,JJ,486,489,493,487
concrete,xpos,NN,250,330,342,343
weeping,upos,NOUN,486,489,493,487
weeping,xpos,NN,486,489,493,487
shedding,upos,NOUN,486,489,493,487
shedding,xpos,NN,486,489,493,487
strife,upos,NOUN,486,489,493,487
strife,xpos,NN,486,489,493,487
freshly,upos,ADV,486,489,493,487
freshly,xpos,RB,486,489,493,487
upon,upos,ADP,486,489,493,487
upon,upos,ADV,383,412,419,440
upon,xpos,IN,486,489,493,487
upon,xpos,RB,383,412,419,440
which,upos,PRON,486,489,493,487
which,upos,DET,364,401,402,422
which,xpos,WDT,486,489,493,487
Forevermore,upos,PROPN,486,489,493,487
Forevermore,xpos,NNP,486,489,493,487
tube,upos,NOUN,486,489,492,487
tube,xpos,NN,486,489,492,487
channel,upos,NOUN,486,489,492,487
channel,upos,VERB,109,249,221,236
channel,xpos,NNS,486,489,492,487
channel,xpos,VBP,109,249,221,236
twiddle,upos,VERB,486,489,492,487
twiddle,xpos,VB,486,489,492,487
thumb,upos,NOUN,486,489,492,487
thumb,xpos,NNS,486,489,492,487
thumb,xpos,NN,219,313,307,313
unlocked,upos,ADJ,486,489,492,487
unlocked,xpos,JJ,486,489,492,487
fuckin,upos,ADV,486,489,492,487
fuckin,upos,INTJ,400,421,422,445
fuckin,upos,AUX,281,358,358,364
fuckin,upos,NOUN,210,306,295,304
fuckin,xpos,RB,486,489,492,487
fuckin,xpos,UH,400,421,422,445
fuckin,xpos,VBP,281,358,358,364
fuckin,xpos,NN,210,306,295,304
lazy,upos,ADJ,486,489,492,487
lazy,xpos,JJ,486,489,492,487
bite,upos,VERB,486,489,492,487
bite,upos,NOUN,362,401,402,421
bite,xpos,VB,486,489,492,487
bite,xpos,VBP,424,424,448,452
bite,xpos,NN,362,401,402,421
bite,xpos,VBG,0,56,33,34
bored,upos,ADJ,486,489,492,487
bored,xpos,JJ,486,489,492,487
velcro,upos,NOUN,486,489,492,487
velcro,xpos,NN,486,489,492,487
barr,upos,VERB,486,489,492,487
barr,xpos,VBN,486,489,492,487
indoors,upos,ADV,486,489,492,487
indoors,xpos,RB,486,489,492,487
summer,upos,NOUN,486,489,492,487
summer,xpos,NN,486,489,492,487
summer,xpos,NNS,80,217,191,208
cell,upos,NOUN,486,489,492,487
cell,xpos,NN,486,489,492,487
motivation,upos,NOUN,486,489,492,487
motivation,xpos,NN,486,489,492,487
inspiration,upos,NOUN,486,489,492,487
inspiration,xpos,NN,486,489,492,487
phone,upos,NOUN,486,489,492,487
phone,upos,VERB,0,93,70,59
phone,xpos,NN,486,489,492,487
phone,xpos,NNS,13,166,137,157
phone,xpos,VBG,0,93,70,59
pathetic,upos,ADJ,486,489,492,487
pathetic,xpos,JJ,486,489,492,487
job,upos,NOUN,486,489,492,487
job,xpos,NN,486,489,492,487
job,xpos,NNS,228,318,318,320
masturbation,upos,NOUN,486,489,492,487
masturbation,xpos,NNS,486,489,492,487
masturbation,xpos,NN,372,407,413,427
fun,upos,NOUN,486,489,492,487
fun,upos,ADJ,472,461,480,469
fun,xpos,NN,486,489,492,487
fun,xpos,JJ,472,461,480,469
loneliness,upos,NOUN,486,489,492,487
loneliness,xpos,NN,486,489,492,487
suffice,upos,VERB,486,489,492,487
suffice,xpos,VB,486,489,492,487
trip,upos,VERB,486,489,492,487
trip,upos,NOUN,486,486,491,487
trip,xpos,VBG,486,489,492,487
trip,xpos,NNS,486,486,491,487
trip,xpos,NN,345,396,396,412
quit,upos,VERB,486,489,492,487
quit,xpos,VB,486,489,492,487
quit,xpos,VBP,372,407,412,427
myth,upos,NOUN,486,489,492,487
myth,xpos,NN,486,489,492,487
ahah,upos,INTJ,486,489,491,487
ahah,xpos,UH,486,489,491,487
favorite,upos,ADJ,486,489,491,487
favorite,upos,NOUN,137,263,241,252
favorite,xpos,JJ,486,489,491,487
favorite,xpos,NN,137,263,241,252
source,upos,NOUN,486,489,491,487
source,xpos,NN,486,489,491,487
sore,upos,NOUN,486,489,491,487
sore,upos,ADJ,194,296,288,294
sore,xpos,NNS,486,489,491,487
sore,xpos,NN,210,304,295,304
sore,xpos,JJ,194,296,288,294
appreciate,upos,VERB,486,489,491,487
appreciate,xpos,VBP,486,489,491,487
appreciate,xpos,VB,349,396,396,416
concern,upos,NOUN,486,489,491,487
concern,upos,VERB,0,111,80,72
concern,xpos,NN,486,489,491,487
concern,xpos,VB,0,111,80,72
stink,upos,VERB,486,489,491,487
stink,upos,NOUN,297,367,365,379
stink,xpos,VB,486,489,491,487
stink,xpos,NN,297,367,365,379
stink,xpos,VBZ,0,50,26,14
disagree,upos,VERB,486,488,491,487
disagree,xpos,VB,486,488,491,487
disagree,xpos,VBP,301,372,373,386
Travel,upos,VERB,486,488,491,487
Travel,upos,PROPN,0,111,80,70
Travel,xpos,VB,486,488,491,487
Travel,xpos,NNP,0,111,80,70
seven,upos,NUM,486,488,491,487
seven,xpos,CD,486,488,491,487
seas,upos,NOUN,486,488,491,487
seas,xpos,NN,486,488,491,487
abuse,upos,VERB,486,488,491,487
abuse,upos,NOUN,398,419,421,445
abuse,xpos,VB,486,488,491,487
abuse,xpos,VBN,486,488,491,487
abuse,xpos,NN,398,419,421,445
movin,upos,VERB,486,488,491,487
movin,upos,NOUN,486,488,491,487
movin,upos,ADJ,260,333,347,348
movin,upos,INTJ,137,265,241,254
movin,xpos,VB,486,488,491,487
movin,xpos,NN,486,488,491,487
movin,xpos,VBG,451,444,468,462
movin,xpos,JJ,260,333,347,348
movin,xpos,UH,137,265,241,254
vain,upos,ADJ,486,487,491,487
vain,xpos,JJ,486,487,491,487
taint,upos,VERB,486,487,491,487
taint,xpos,VBN,486,487,491,487
taint,xpos,VBZ,0,142,116,137
anger,upos,NOUN,486,487,491,487
anger,xpos,NN,486,487,491,487
torment,upos,NOUN,486,487,491,487
torment,xpos,NN,486,487,491,487
drivin,upos,VERB,486,487,491,487
drivin,xpos,VB,486,487,491,487
drivin,xpos,VBP,281,357,357,363
drivin,xpos,VBG,258,331,346,346
feelin,upos,NOUN,486,487,491,487
feelin,upos,VERB,482,467,485,481
feelin,upos,ADJ,247,327,337,341
feelin,xpos,NNS,486,487,491,487
feelin,xpos,VBG,482,467,485,481
feelin,xpos,NN,476,463,480,474
feelin,xpos,VB,428,425,460,453
feelin,xpos,VBN,260,333,347,348
feelin,xpos,JJ,247,327,337,341
feelin,xpos,VBP,167,279,258,262
betrayed,upos,VERB,486,487,491,487
betrayed,xpos,VBN,486,487,491,487
betrayed,xpos,VBD,467,458,476,467
stuck,upos,ADJ,486,487,491,487
stuck,xpos,JJ,486,487,491,487
apart,upos,ADV,486,487,491,487
apart,xpos,RB,486,487,491,487
brutal,upos,ADJ,486,487,491,487
brutal,xpos,JJ,486,487,491,487
deal,upos,VERB,486,487,491,487
deal,upos,NOUN,419,424,448,450
deal,xpos,VB,486,487,491,487
deal,xpos,NN,419,424,448,450
deal,xpos,VBG,398,419,421,445
deal,xpos,VBN,303,375,376,389
deal,xpos,VBP,248,330,341,341
deal,xpos,NNS,8,151,127,149
Mudshovel,upos,PROPN,486,487,491,487
Mudshovel,xpos,NNP,486,487,491,487
mudshovel,upos,PROPN,486,487,491,487
mudshovel,upos,ADJ,486,487,491,487
mudshovel,xpos,NNP,486,487,491,487
mudshovel,xpos,JJ,486,487,491,487
painful,upos,ADJ,486,486,491,487
painful,xpos,JJ,486,486,491,487
untrue,upos,ADJ,486,486,491,487
untrue,xpos,JJ,486,486,491,487
keeping,upos,NOUN,486,486,491,487
keeping,xpos,NN,486,486,491,487
within,upos,ADP,486,486,491,487
within,upos,ADV,319,384,387,400
within,xpos,IN,486,486,491,487
within,xpos,RB,319,384,387,400
point,upos,VERB,486,486,491,487
point,upos,NOUN,426,425,449,453
point,xpos,VBN,486,486,491,487
point,xpos,VB,433,437,466,456
point,xpos,NN,426,425,449,453
point,xpos,VBG,243,325,333,334
point,xpos,NNS,132,259,233,247
point,xpos,VBD,96,231,206,220
point,xpos,VBP,0,87,66,55
quickly,upos,ADV,486,486,491,487
quickly,xpos,RB,486,486,491,487
toy,upos,NOUN,486,486,491,487
toy,xpos,NN,486,486,491,487
toy,xpos,NNS,382,412,419,439
fist,upos,NOUN,486,486,491,487
fist,xpos,NN,486,486,491,487
fist,xpos,NNS,451,444,468,462
scar,upos,NOUN,486,486,491,487
scar,upos,VERB,372,404,410,427
scar,xpos,NN,486,486,491,487
scar,xpos,NNS,485,484,490,487
scar,xpos,VB,372,404,410,427
scar,xpos,VBN,109,249,221,236
tempting,upos,ADJ,486,486,491,487
tempting,xpos,JJ,486,486,491,487
herself,upos,PRON,486,486,491,487
herself,xpos,PRP,486,486,491,487
gift,upos,NOUN,486,486,491,487
gift,upos,VERB,200,296,290,299
gift,xpos,NN,486,486,491,487
gift,xpos,VBP,200,296,290,299
gift,xpos,NNS,190,294,285,290
sometimes,upos,ADV,486,486,491,487
sometimes,xpos,RB,486,486,491,487
sorry,upos,ADJ,486,486,491,487
sorry,xpos,JJ,486,486,491,487
regret,upos,VERB,486,486,491,487
regret,upos,NOUN,485,475,488,486
regret,xpos,VBP,486,486,491,487
regret,xpos,NN,485,475,488,486
regret,xpos,NNS,475,463,480,472
regret,xpos,VB,403,422,422,445
unhappy,upos,ADJ,486,486,491,487
unhappy,xpos,JJ,486,486,491,487
thought,upos,NOUN,485,486,491,487
thought,xpos,NN,485,486,491,487
thought,xpos,NNS,469,460,478,469
much,upos,ADV,485,486,491,487
much,upos,ADJ,485,482,490,487
much,xpos,RB,485,486,491,487
much,xpos,JJ,485,482,490,487
suffocating,upos,NOUN,485,486,491,487
suffocating,xpos,NN,485,486,491,487
laugh,upos,VERB,485,486,491,487
laugh,upos,NOUN,485,477,488,486
laugh,xpos,VBG,485,486,491,487
laugh,xpos,NN,485,477,488,486
laugh,xpos,VBP,484,473,487,481
laugh,xpos,VB,474,462,480,469
laugh,xpos,VBD,361,399,401,420
laugh,xpos,VBZ,85,226,197,212
til,upos,SCONJ,485,486,491,487
til,upos,ADP,365,401,403,423
til,xpos,IN,485,486,491,487
return,upos,VERB,485,486,491,487
return,upos,NOUN,468,459,478,469
return,xpos,VBD,485,486,491,487
return,xpos,NN,468,459,478,469
return,xpos,VB,463,458,475,466
return,xpos,VBN,395,416,420,443
return,xpos,VBG,382,412,419,440
return,xpos,VBZ,313,378,378,398
return,xpos,VBP,303,375,376,387
return,xpos,NNS,0,9,0,0
chest,upos,NOUN,485,486,491,487
chest,xpos,NN,485,486,491,487
Drop,upos,VERB,485,486,491,487
Drop,xpos,VB,485,486,491,487
closing,upos,NOUN,485,486,491,487
closing,xpos,NN,485,486,491,487
wish,upos,VERB,485,485,491,487
wish,upos,NOUN,433,431,464,455
wish,xpos,VBP,485,485,491,487
wish,xpos,VBD,460,453,471,466
wish,xpos,VB,451,441,468,462
wish,xpos,NN,433,431,464,455
wish,xpos,VBG,245,325,335,336
wish,xpos,NNS,218,313,307,311
wish,xpos,VBN,138,265,243,254
sarcastic,upos,ADJ,485,485,491,487
sarcastic,xpos,JJ,485,485,491,487
mister,upos,NOUN,485,485,491,487
mister,upos,PROPN,468,459,478,469
mister,xpos,NN,485,485,491,487
mister,xpos,NNP,468,459,478,469
knowitall,upos,ADJ,485,485,491,487
knowitall,xpos,JJ,485,485,491,487
bird,upos,NOUN,485,485,491,487
bird,xpos,NNS,485,485,491,487
bird,xpos,NN,454,451,470,463
share,upos,VERB,485,485,491,487
share,upos,NOUN,368,402,404,424
share,xpos,VB,485,485,491,487
share,xpos,VBP,471,461,479,469
share,xpos,NN,368,402,404,424
share,xpos,VBG,361,399,401,419
share,xpos,VBD,311,376,378,396
share,xpos,VBN,232,320,321,324
share,xpos,VBZ,13,167,139,158
viewin,upos,NOUN,485,485,491,487
viewin,xpos,NN,485,485,491,487
Kentucky,upos,PROPN,485,485,491,487
Kentucky,xpos,NNP,485,485,491,487
pushup,upos,NOUN,485,485,491,487
pushup,xpos,NN,485,485,491,487
fallin,upos,PROPN,485,485,491,487
fallin,upos,NOUN,344,395,396,412
fallin,upos,VERB,281,357,357,363
fallin,xpos,NNP,485,485,491,487
fallin,xpos,NN,344,395,396,412
fallin,xpos,VBP,281,357,357,363
lick,upos,VERB,485,485,491,487
lick,xpos,VB,485,485,491,487
lick,xpos,VBG,485,482,488,486
lick,xpos,VBZ,213,312,300,308
lick,xpos,VBD,0,85,64,55
health,upos,NOUN,485,485,491,487
health,xpos,NN,485,485,491,487
view,upos,NOUN,485,485,491,487
view,upos,VERB,13,168,143,160
view,xpos,NN,485,485,491,487
view,xpos,NNS,433,427,461,455
view,xpos,VBN,13,168,143,160
Blood,upos,NOUN,485,485,491,487
Blood,xpos,NN,485,485,491,487
loss,upos,NOUN,485,485,491,487
loss,xpos,NN,485,485,491,487
stall,upos,NOUN,485,485,491,487
stall,upos,VERB,0,56,33,34
stall,xpos,NN,485,485,491,487
stall,xpos,VBG,0,56,33,34
southern,upos,ADJ,485,485,491,487
southern,xpos,JJ,485,485,491,487
scarlet,upos,ADJ,485,485,491,487
scarlet,xpos,JJ,485,485,491,487
drawl,upos,NOUN,485,485,491,487
drawl,xpos,NN,485,485,491,487
ma,upos,PROPN,485,485,491,487
ma,upos,NOUN,216,313,301,309
ma,xpos,NNP,485,485,491,487
ma,xpos,NN,216,313,301,309
Pa,upos,PROPN,485,485,491,487
Pa,xpos,NNP,485,485,491,487
Soft,upos,ADJ,485,485,491,487
Soft,xpos,JJ,485,485,491,487
outside,upos,ADV,485,485,491,487
outside,upos,ADP,468,460,478,469
outside,upos,ADJ,427,425,459,453
outside,xpos,RB,485,485,491,487
outside,xpos,IN,468,460,478,469
outside,xpos,JJ,427,425,459,453
brawl,upos,VERB,485,485,491,487
brawl,xpos,VB,485,485,491,487
autumn,upos,NOUN,485,485,491,487
autumn,xpos,NNS,485,485,491,487
autumn,xpos,NN,301,369,370,385
moon,upos,NOUN,485,485,491,487
moon,xpos,NN,485,485,491,487
suffocate,upos,VERB,485,485,490,487
suffocate,xpos,VBZ,485,485,490,487
suffocate,xpos,VBG,210,305,295,304
suffocate,xpos,VBP,0,104,77,62
planting,upos,NOUN,485,485,490,487
planting,xpos,NN,485,485,490,487
seed,upos,NOUN,485,485,490,487
seed,xpos,NNS,485,485,490,487
seed,xpos,NN,372,407,414,427
trap,upos,VERB,485,485,490,487
trap,upos,NOUN,303,374,376,387
trap,xpos,VBN,485,485,490,487
trap,xpos,NN,303,374,376,387
forsake,upos,VERB,485,485,490,487
forsake,xpos,VBP,485,485,490,487
forsake,xpos,VB,464,458,475,466
cheat,upos,VERB,485,485,490,487
cheat,xpos,VBN,485,485,490,487
cheat,xpos,VBD,468,458,476,467
cheat,xpos,VB,288,363,358,367
cheat,xpos,VBG,121,253,223,241
cheat,xpos,VBP,0,85,65,55
suffer,upos,VERB,485,485,490,487
suffer,xpos,VB,485,485,490,487
suffer,xpos,VBP,372,409,415,427
suffer,xpos,VBG,224,315,310,318
suffer,xpos,VBZ,102,237,210,228
suffer,xpos,VBD,73,213,184,200
unto,upos,ADP,485,485,490,487
unto,upos,PUNCT,451,441,468,461
unto,xpos,IN,485,485,490,487
unto,xpos,.,451,441,468,461
harvester,upos,NOUN,485,485,490,487
harvester,xpos,NN,485,485,490,487
sorrow,upos,NOUN,485,485,490,487
sorrow,xpos,NN,485,485,490,487
sorrow,xpos,NNS,485,480,488,486
pure,upos,ADJ,485,485,490,487
pure,xpos,JJ,485,485,490,487
drink,upos,VERB,485,485,490,487
drink,upos,NOUN,485,473,488,485
drink,xpos,VB,485,485,490,487
drink,xpos,NN,485,473,488,485
drink,xpos,NNS,461,454,473,466
drink,xpos,VBG,452,446,470,462
drink,xpos,VBP,272,344,352,358
shoot,upos,NOUN,485,485,490,487
shoot,upos,VERB,485,484,490,487
shoot,xpos,NN,485,485,490,487
shoot,xpos,VBP,485,484,490,487
shoot,xpos,VBD,485,484,490,487
shoot,xpos,VBG,404,422,422,445
shoot,xpos,VB,358,399,399,418
shoot,xpos,VBN,315,380,384,399
shoot,xpos,VBZ,0,55,31,16
beating,upos,NOUN,485,485,490,487
beating,xpos,NNS,485,485,490,487
beating,xpos,NN,341,395,396,411
distributor,upos,NOUN,485,485,490,487
distributor,xpos,NN,485,485,490,487
become,upos,VERB,485,485,490,487
become,upos,AUX,146,270,250,255
become,xpos,VBZ,485,485,490,487
become,xpos,VBN,485,475,488,486
become,xpos,VB,480,467,484,480
become,xpos,VBP,433,432,464,455
become,xpos,VBD,342,395,396,411
become,xpos,VBG,309,376,377,389
prayer,upos,NOUN,485,485,490,487
prayer,xpos,NNS,485,485,490,487
prayer,xpos,NN,413,424,444,448
invade,upos,VERB,485,485,490,487
invade,upos,NOUN,0,71,46,42
invade,xpos,VB,485,485,490,487
invade,xpos,VBP,198,296,290,297
invade,xpos,NN,0,71,46,42
infanticide,upos,NOUN,485,485,490,487
infanticide,xpos,NN,485,485,490,487
intro,upos,NOUN,485,484,490,487
intro,xpos,NN,485,484,490,487
Strother,upos,PROPN,485,484,490,487
Strother,xpos,NNP,485,484,490,487
Martin,upos,PROPN,485,484,490,487
Martin,xpos,NNP,485,484,490,487
failure,upos,NOUN,485,484,490,487
failure,xpos,NN,485,484,490,487
failure,xpos,NNS,433,436,465,456
communicate,upos,VERB,485,484,490,487
communicate,xpos,VB,485,484,490,487
whistling,upos,NOUN,485,484,490,487
whistling,xpos,NN,485,484,490,487
any,upos,ADV,485,484,490,487
any,upos,DET,479,465,483,479
any,xpos,RB,485,484,490,487
any,xpos,DT,479,465,483,479
fighting,upos,NOUN,485,484,490,487
fighting,xpos,NN,485,484,490,487
woman,upos,NOUN,485,484,490,487
woman,xpos,NNS,485,484,490,487
woman,xpos,NN,478,464,483,477
lead,upos,VERB,485,484,490,487
lead,upos,NOUN,433,427,463,455
lead,xpos,VBG,485,484,490,487
lead,xpos,VB,466,458,475,467
lead,xpos,VBZ,461,456,473,466
lead,xpos,VBD,438,438,466,459
lead,xpos,VBN,438,438,466,459
lead,xpos,NN,433,427,463,455
lead,xpos,VBP,429,425,460,453
billion,upos,NOUN,485,484,490,487
billion,upos,NUM,0,103,77,62
billion,xpos,NNS,485,484,490,487
billion,xpos,CD,0,103,77,62
shift,upos,VERB,485,484,490,487
shift,xpos,VBP,485,484,490,487
shift,xpos,VBG,0,19,0,0
brainwash,upos,VERB,485,484,490,487
brainwash,upos,ADJ,378,412,419,436
brainwash,xpos,VBN,485,484,490,487
brainwash,xpos,JJ,378,412,419,436
human,upos,ADJ,485,484,490,487
human,upos,NOUN,182,286,282,276
human,xpos,JJ,485,484,490,487
human,xpos,NNS,182,286,282,276
human,xpos,NN,0,40,19,10
rights,upos,NOUN,485,484,490,487
rights,xpos,NNS,485,484,490,487
wash,upos,VERB,485,484,490,487
wash,xpos,VBN,485,484,490,487
wash,xpos,VB,485,483,490,487
wash,xpos,VBD,422,424,448,452
wash,xpos,VBP,132,259,236,248
genocide,upos,NOUN,485,484,490,487
genocide,xpos,NN,485,484,490,487
civil,upos,ADJ,485,484,490,487
civil,xpos,JJ,485,484,490,487
D,upos,AUX,485,484,490,487
D,upos,PROPN,426,425,449,453
D,xpos,VBP,485,484,490,487
D,xpos,NNP,426,425,449,453
armband,upos,NOUN,485,484,490,487
armband,xpos,NN,485,484,490,487
memory,upos,NOUN,485,484,490,487
memory,xpos,NNS,485,484,490,487
memory,xpos,NN,485,482,489,487
Kennedy,upos,PROPN,485,484,490,487
Kennedy,xpos,NNP,485,484,490,487
numb,upos,ADV,485,484,490,487
numb,upos,ADJ,372,409,414,427
numb,upos,NOUN,297,367,364,379
numb,upos,VERB,3,150,126,140
numb,xpos,RB,485,484,490,487
numb,xpos,JJ,372,409,414,427
numb,xpos,NN,297,367,364,379
numb,xpos,VBZ,3,150,126,140
numb,xpos,VBP,0,45,22,11
Vietnam,upos,PROPN,485,484,490,487
Vietnam,xpos,NNP,485,484,490,487
DC,upos,PROPN,485,484,490,487
DC,xpos,NNP,485,484,490,487
remind,upos,VERB,485,484,490,487
remind,xpos,VB,485,484,490,487
remind,xpos,VBP,326,386,390,401
remind,xpos,VBZ,243,325,333,335
remind,xpos,VBG,179,285,280,276
freedom,upos,NOUN,485,484,490,487
freedom,xpos,NN,485,484,490,487
freedom,xpos,NNS,242,324,333,333
land,upos,NOUN,485,484,490,487
land,upos,VERB,460,453,472,466
land,xpos,NN,485,484,490,487
land,xpos,VBN,460,453,472,466
land,xpos,NNS,418,424,447,450
land,xpos,VBP,85,223,194,210
land,xpos,VBD,80,218,191,208
rich,upos,ADJ,485,484,490,487
rich,upos,NOUN,479,465,483,480
rich,xpos,JJ,485,484,490,487
rich,xpos,NNS,479,465,483,480
poor,upos,ADJ,485,484,490,487
poor,xpos,JJ,485,484,490,487
hungry,upos,ADJ,485,484,490,487
hungry,xpos,JJ,485,484,490,487
sellin,upos,NOUN,485,484,490,487
sellin,xpos,NN,485,484,490,487
grocery,upos,NOUN,485,484,490,487
grocery,xpos,NN,485,484,490,487
grocery,xpos,NNS,260,334,347,349
fresh,upos,ADJ,485,484,490,487
fresh,xpos,JJ,485,484,490,487
shoe,upos,NOUN,485,484,490,487
shoe,xpos,NNS,485,484,490,487
shoe,xpos,NN,417,424,446,449
spill,upos,VERB,485,484,490,487
spill,upos,NOUN,485,483,490,487
spill,xpos,VBG,485,484,490,487
spill,xpos,NN,485,483,490,487
spill,xpos,VB,281,356,356,362
spill,xpos,VBP,248,330,341,341
spill,xpos,VBN,210,306,295,304
spill,xpos,VBZ,0,64,35,39
wallow,upos,VERB,485,484,490,487
wallow,xpos,VBD,485,484,490,487
wallow,xpos,VB,480,467,484,480
leader,upos,NOUN,485,484,490,487
leader,xpos,NNS,485,484,490,487
leader,xpos,NN,374,410,415,427
hypnotize,upos,VERB,485,484,490,487
hypnotize,xpos,VBN,485,484,490,487
hypnotize,xpos,VBG,271,343,351,357
carry,upos,VERB,485,484,490,487
carry,xpos,VBP,485,484,490,487
carry,xpos,VB,485,475,488,486
carry,xpos,VBG,451,444,468,462
carry,xpos,VBD,397,417,421,443
carry,xpos,VBZ,391,415,420,443
carry,xpos,VBN,0,13,0,0
cross,upos,NOUN,485,484,490,487
cross,upos,VERB,482,467,484,481
cross,xpos,NN,485,484,490,487
cross,xpos,VBD,482,467,484,481
cross,xpos,VB,427,425,459,453
cross,xpos,VBP,422,424,448,452
cross,xpos,VBG,418,424,447,450
cross,xpos,VBN,418,424,446,450
cross,xpos,VBZ,388,414,420,443
cross,xpos,NNS,169,279,261,264
homicide,upos,NOUN,485,484,490,487
homicide,xpos,NN,485,484,490,487
bear,upos,VERB,485,484,490,487
bear,upos,NOUN,19,171,147,162
bear,xpos,VBZ,485,484,490,487
bear,xpos,VBN,479,465,483,477
bear,xpos,VBP,455,451,470,463
bear,xpos,VB,385,412,419,441
bear,xpos,VBG,96,229,205,218
bear,xpos,NN,19,171,147,162
bear,xpos,NNS,0,14,0,0
practice,upos,VERB,485,484,490,487
practice,xpos,VBP,485,484,490,487
practice,xpos,VB,463,458,475,466
selective,upos,ADJ,485,484,490,487
selective,xpos,JJ,485,484,490,487
annihilation,upos,NOUN,485,484,490,487
annihilation,xpos,NN,485,484,490,487
mayor,upos,NOUN,485,484,490,487
mayor,xpos,NNS,485,484,490,487
mayor,xpos,NN,426,425,458,453
government,upos,NOUN,485,484,490,487
government,xpos,NN,485,484,490,487
official,upos,NOUN,485,484,490,487
official,upos,ADJ,427,425,459,453
official,xpos,NNS,485,484,490,487
official,xpos,JJ,427,425,459,453
example,upos,NOUN,485,484,490,487
example,xpos,NN,485,484,490,487
vacuum,upos,NOUN,485,484,490,487
vacuum,xpos,NN,485,484,490,487
popular,upos,ADJ,485,484,490,487
popular,xpos,JJ,485,484,490,487
advance,upos,NOUN,485,484,490,487
advance,xpos,NNS,485,484,490,487
woah,upos,INTJ,485,484,490,487
woah,xpos,UH,485,484,490,487
bout,upos,NOUN,485,484,490,487
bout,upos,ADP,484,472,486,481
bout,upos,VERB,461,456,474,466
bout,xpos,NN,485,484,490,487
bout,xpos,IN,484,472,486,481
bout,xpos,VB,461,456,474,466
bout,xpos,VBP,431,425,460,453
bout,xpos,VBG,428,425,460,453
bout,xpos,VBN,303,374,376,387
anyway,upos,ADV,485,484,490,487
anyway,xpos,RB,485,484,490,487
disapproving,upos,ADJ,485,483,490,487
disapproving,xpos,JJ,485,483,490,487
glance,upos,NOUN,485,483,490,487
glance,upos,VERB,40,192,164,173
glance,xpos,NN,485,483,490,487
glance,xpos,VBG,40,192,164,173
glance,xpos,NNS,24,172,148,162
shock,upos,NOUN,485,483,490,487
shock,upos,VERB,336,394,395,408
shock,upos,ADJ,336,394,395,408
shock,xpos,NN,485,483,490,487
shock,xpos,VB,336,394,395,408
shock,xpos,JJ,336,394,395,408
ice,upos,NOUN,485,483,490,487
ice,xpos,NN,485,483,490,487
surround,upos,VERB,485,483,490,487
surround,xpos,VBZ,485,483,490,487
surround,xpos,VBG,485,482,489,487
surround,xpos,VBN,484,473,487,483
surround,xpos,VB,479,465,483,479
surround,xpos,VBP,376,411,419,435
pill,upos,NOUN,485,483,490,487
pill,xpos,NNS,485,483,490,487
pill,xpos,NN,250,330,343,343
urge,upos,NOUN,485,483,490,487
urge,xpos,NN,485,483,490,487
grab,upos,VERB,485,483,490,487
grab,xpos,VB,485,483,490,487
grab,xpos,VBP,427,425,459,453
grab,xpos,VBD,178,282,270,273
grab,xpos,VBG,177,282,268,268
dusty,upos,ADJ,485,483,490,487
dusty,xpos,JJ,485,483,490,487
bottle,upos,NOUN,485,483,490,487
bottle,xpos,NN,485,483,490,487
bottle,xpos,NNS,479,466,484,480
liquor,upos,NOUN,485,483,490,487
liquor,xpos,NN,485,483,490,487
devoid,upos,ADJ,485,483,490,487
