word,relaxed,angry,happy,sad
brilliant,2,1,1,2
walkway,2,1,1,1
sunbeam,2,1,1,1
beam,4,3,3,2
heâ€™s,2,1,1,1
grandpa,2,1,2,1
grandma,43,3,1,1
mashed,2,1,1,1
potatoe,2,1,1,1
meat,3,1,1,2
bike,2,1,1,1
complain,2,4,2,9
sidekick,1,1,2,1
nightstand,1,1,2,1
receipt,1,1,2,1
beamer,1,1,2,1
hospitality,2,1,1,1
mason,2,1,1,1
dixon,2,1,1,1
satisfided,2,1,1,1
lasting,1,2,12,1
unspoken,1,1,4,3
climber,1,1,2,1
ladder,1,1,3,1
insinuation,2,1,1,1
analysis,1,1,1,2
barricade,1,1,1,8
sightless,1,1,1,2
speed,2,10,3,11
tilt,1,1,1,4
decline,1,1,1,6
fabricate,1,1,1,2
mars,1,15,1,1
wome,3,15,2,1
hijack,1,2,1,1
amove,1,2,1,1
outerspace,1,3,1,1
homeward,10,1,1,2
lid,2,1,1,4
stein,1,1,4,1
vince,1,2,4,1
martell,1,1,4,1
pizza,1,1,1,3
parlor,1,1,1,2
areeling,2,1,1,2
relate,1,2,4,1
nt,8,3,6,1
december,3,1,3,1
jfk,2,1,1,1
bls,2,1,1,1
birdland,2,1,1,1
symphony,8,1,4,1
coltrane,2,1,1,1
beesting,2,1,1,1
alleyway,4,1,2,1
wearin,1,1,4,1
civilization,1,10,1,1
evolution,1,3,1,1
evolve,1,2,1,2
sect,1,2,1,1
faction,1,2,1,1
exclusive,1,2,1,1
stab,1,4,1,5
cheating,1,3,1,1
deceive,2,5,1,3
large,1,2,1,1
giant,1,13,2,1
monster,3,6,1,3
headless,1,2,1,1
urgent,1,2,1,1
materialize,1,2,1,1
fucker,1,2,1,1
nature,18,5,4,13
unexpected,1,2,1,1
emerge,1,2,1,2
grunge,1,2,1,3
ska,1,2,1,1
jazz,2,2,1,1
glam,1,2,1,1
pan,2,2,1,1
motown,1,2,1,1
lsd,1,2,1,1
heroine,1,2,1,1
jim,1,2,1,1
janice,1,2,1,1
joplin,1,2,1,1
robert,1,2,1,1
johnson,1,2,2,1
hendrix,1,2,1,1
elvis,1,2,1,1
sid,1,2,1,1
nat,1,2,1,1
kurt,1,2,1,1
marvin,1,2,1,1
nina,1,2,1,1
simone,1,2,1,1
rory,1,2,1,1
gallagher,1,2,1,1
frank,2,2,1,1
sinatra,2,2,1,1
closin,2,1,1,1
phrase,2,3,2,1
aaah,1,1,2,35
bend,2,3,3,3
cantaré,1,1,1,2
corrido,1,1,1,3
mataron,1,1,1,2
compasión,1,1,1,2
vilmente,1,1,1,2
torturaron,1,1,1,2
muerto,1,1,1,2
carro,1,1,1,3
encima,3,1,1,2
pasaron,2,1,1,3
colonia,1,1,1,2
palmito,1,1,1,2
ciudad,1,1,1,9
culiacán,1,1,1,2
andaban,1,1,1,2
francisco,1,1,1,5
beltrán,1,1,1,3
imaginaban,1,1,1,2
atrasada,1,1,1,2
matado,1,1,1,2
derecho,1,1,1,3
robó,1,1,1,2
amada,1,1,1,2
encontraron,1,1,1,2
tenían,1,1,1,2
tripas,1,1,1,2
perro,1,1,1,3
comía,1,1,1,2
llegaba,1,1,1,2
policía,1,1,1,3
banda,1,1,1,3
sinaloense,1,1,1,2
sepultar,1,1,1,2
madrecita,1,1,1,2
lloran,1,1,1,6
poderse,1,1,1,2
consolar,1,1,1,2
hijos,1,1,1,2
adorados,1,1,1,2
están,1,1,1,2
despido,1,1,1,2
malas,1,1,1,2
compappa,1,1,1,2
bue,1,2,1,4
dejar,3,1,1,9
vaya,1,1,1,4
tuck,4,1,1,3
wishin,2,1,1,1
bent,1,3,1,1
convince,1,2,1,2
invitation,1,2,1,1
msyelf,1,2,1,1
extraordinary,1,1,8,1
solve,2,1,3,1
convincing,1,1,2,1
dearly,1,1,2,1
whippoorwill,3,1,1,1
nigh,4,2,1,2
heave,10,1,3,4
fireplace,5,1,1,2
cozy,5,2,1,1
nestle,5,1,1,1
marley,3,2,1,1
skip,3,1,3,1
teeming,2,1,1,2
punching,2,1,1,2
tore,4,2,1,3
gap,2,1,1,2
sill,2,1,1,3
drape,2,1,1,3
lament,2,1,1,2
dash,2,2,1,2
bell,33,9,3,5
ringing,2,5,1,3
portuguese,2,1,19,2
muzzle,2,1,1,2
site,2,1,2,2
electrical,2,1,1,2
contact,2,1,1,3
somewhat,3,1,1,3
beast,2,3,1,8
aye,7,1,13,1
adoration,2,1,1,1
echoe,2,3,1,1
gratitude,2,1,1,1
gratefulness,12,1,2,1
measure,1,1,3,1
beautilful,1,1,2,1
valió,1,1,1,2
merecido,1,1,1,2
amanecido,1,1,1,2
viviendo,1,1,1,3
perdona,1,1,1,7
estragos,1,1,1,3
malo,1,3,1,6
detenido,1,1,1,2
gracias,1,1,1,3
estrella,3,3,1,8
aparezca,1,1,1,2
hiere,1,1,1,2
testigo,1,3,1,4
quiere,1,3,1,3
manténme,1,1,1,2
agradecerte,1,1,1,2
dado,1,1,1,2
corresponderte,1,1,1,2
diario,1,1,1,2
partidario,1,1,1,2
toco,1,1,1,2
confié,1,1,1,2
creí,1,1,1,2
juró,1,1,1,2
detiene,1,1,1,3
ninguno,1,1,1,2
vacio,1,1,1,3
ahogandome,1,1,1,2
moriremos,1,1,1,2
pueden,1,1,1,4
jamas,1,1,1,7
marea,1,1,1,9
luchare,1,1,1,3
dudar,1,1,1,3
sensacion,1,1,1,2
gritar,1,1,1,3
ti,1,1,1,3
occasion,2,1,1,9
bouquet,2,1,1,1
farewell,4,1,1,2
planet,1,3,1,6
american,1,8,1,29
trash,1,19,2,20
ignorant,1,1,1,3
jade,6,1,1,1
alexander,6,1,1,1
alabama,3,1,1,1
arkansas,3,1,1,1
moly,2,1,1,1
pumpkin,2,1,1,1
park,4,3,2,3
jungle,2,1,1,1
moat,3,1,1,1
boat,3,4,1,7
barefoot,2,1,1,1
summ,2,1,1,1
afree,2,1,1,1
geeze,2,1,1,1
deeply,2,1,1,1
payphone,2,1,1,1
smite,1,1,1,2
stricken,1,1,1,2
etal,1,1,1,5
vanquish,1,2,1,2
dethrone,1,1,1,2
techno,1,1,1,4
defile,1,1,1,2
tuesday,3,1,1,1
compliment,1,1,4,1
gambler,2,2,1,2
outlaw,1,13,1,6
trough,1,2,1,1
bounty,1,3,1,1
saddle,1,2,1,1
rein,1,3,1,1
spurs,1,2,1,1
llamando,1,1,1,5
hacia,7,1,1,5
respiración,1,1,1,3
disculpa,1,1,1,2
violando,1,1,1,2
juramento,1,1,1,3
agonizando,1,1,1,3
lento,1,3,1,4
eyeee,1,1,1,3
vidaa,1,1,1,4
fantaspa,1,1,1,2
vacía,1,1,1,3
laberinto,1,1,1,4
saben,1,1,1,10
maravilla,1,1,1,2
afectado,1,1,1,2
partida,1,1,1,4
dedo,1,1,1,2
tapa,1,1,1,2
vacia,1,1,1,2
respiracion,1,1,1,2
pare,1,1,1,5
respirar,2,1,1,4
rezando,1,1,1,3
hunde,1,1,1,2
santa,9,5,1,9
maría,1,1,1,4
algun,2,1,1,3
pais,1,1,1,3
olvidaron,1,1,1,6
construir,1,1,1,3
hogar,1,1,1,3
queme,1,1,1,3
nacer,1,1,1,4
sombras,1,1,1,2
mueren,1,1,1,2
genio,1,1,1,2
concedida,1,1,1,2
pedirlo,1,1,1,2
prentenda,1,1,1,2
atardecer,1,1,1,3
arde,1,1,1,3
hierba,1,1,1,2
silbido,1,1,1,2
cruza,1,1,1,2
jinete,1,1,1,2
marcha,1,1,1,2
grita,1,1,1,4
debe,1,1,1,3
quieran,2,1,1,2
madres,1,1,1,2
huasteca,1,1,1,2
luto,1,1,1,2
murio,1,1,1,2
huapanguero,1,1,1,4
oye,3,1,1,5
falsete,1,1,1,2
trovero,1,1,1,3
rogaciano,1,1,1,3
llamaba,1,1,1,2
sone,1,1,1,2
azucena,1,1,1,3
cecilia,1,1,1,3
consuelo,1,1,1,4
malaguena,1,1,1,3
salerosa,1,1,1,3
pregonero,1,1,1,3
canal,2,1,1,2
comienza,7,1,1,4
molienda,1,1,1,2
trapiche,1,1,1,2
duelo,1,1,1,2
suspira,1,1,1,2
vuelta,5,1,1,3
verdes,1,1,1,2
cafetale,1,1,1,2
alla,1,1,1,2
potrero,1,1,1,2
quein,1,1,1,2
original,1,13,2,2
pen,1,4,1,1
84,1,2,1,1
discord,1,2,1,1
choir,6,5,1,1
braille,1,2,1,1
temptress,1,2,1,1
yield,1,2,1,1
dive,1,9,4,4
swinging,1,2,1,1
endlessly,1,2,1,1
contain,2,4,3,1
wooh,1,6,15,2
atcha,1,1,2,1
sticky,1,1,2,2
squeaky,1,2,2,1
stoner,1,1,2,1
seether,1,20,1,1
leash,1,2,1,1
ram,1,2,1,1
foam,4,5,1,1
cradle,5,2,1,3
cram,1,2,1,1
snarl,1,2,1,1
toothed,1,3,1,1
oah,1,1,2,1
wayfaring,2,1,1,1
toil,2,2,1,1
jordan,4,1,1,1
hover,2,1,1,1
pathway,2,1,1,1
steep,2,1,1,1
trial,4,2,1,1
sod,2,1,1,1
fabulous,1,2,1,1
disaster,2,3,1,2
hammer,1,6,1,9
eighteen,3,4,1,1
handsome,2,2,1,2
thirty,2,1,1,1
manage,3,1,1,2
approve,2,3,2,1
bramble,2,1,1,1
bush,5,1,1,1
streak,1,1,2,1
wakin,1,2,2,1
nursery,1,1,2,1
traveling,1,1,2,1
puk,1,1,1,3
morbid,1,2,1,3
rating,1,1,1,3
2005,1,1,1,2
student,1,1,1,2
medium,1,1,1,2
giants,1,2,1,1
blaspheme,1,2,1,1
threaten,2,7,1,1
marches,1,3,1,1
alert,1,26,1,1
rising,3,2,1,1
proudly,1,2,1,1
dictator,3,1,1,2
ware,1,1,3,4
iron,1,3,1,35
tense,2,1,1,1
aware,2,2,1,2
willie,1,1,1,14
wimp,1,1,1,13
casket,1,1,1,3
mobile,1,1,1,2
southside,1,1,1,2
chicago,23,1,1,2
coffin,1,1,1,11
seville,1,1,1,2
license,1,1,1,2
grille,1,1,1,2
driver,1,2,1,4
banner,1,1,1,2
lively,1,1,1,2
manner,1,1,1,2
warden,1,1,1,3
county,2,1,1,2
prison,11,1,1,4
joint,1,2,1,2
jailbird,1,1,1,3
murphy,1,1,1,2
tenor,1,1,1,2
saxophone,2,1,1,2
trombone,1,1,1,2
drummer,1,1,1,2
illinois,1,1,1,2
boom,1,7,15,2
section,1,1,1,2
purple,1,1,1,2
gang,1,3,1,21
forty,1,1,1,3
cutest,1,1,1,2
delighted,1,1,1,2
wooden,1,3,1,2
shifty,1,1,1,3
henry,1,1,1,6
bug,2,2,1,2
sake,1,1,1,2
bugsy,1,1,1,2
nix,1,2,1,3
aaaaaaah,2,1,1,1
aaaaaah,3,1,1,1
ahaaaaaaaaaaaah,2,1,1,1
ether,2,2,2,1
airwave,2,1,1,1
coast,4,2,1,2
standing,6,1,1,1
footprint,2,1,2,2
sudan,1,2,1,1
yucatán,1,2,1,1
tadore,1,2,1,1
ich,1,2,1,1
liebe,1,2,1,1
dich,1,2,1,1
borneo,1,2,1,1
vineyard,1,2,1,1
bordeaux,1,2,1,1
eskimo,1,2,1,1
arapaho,1,2,1,1
ist,1,3,1,1
cest,1,3,2,5
fantastique,1,2,1,1
lunatic,1,2,1,1
dock,1,2,1,1
tiger,3,2,1,1
mandalay,1,2,1,1
bombay,1,2,1,1
nicht,1,2,1,1
bathing,2,1,1,1
dolphin,5,1,1,1
continue,3,2,2,1
sock,1,3,1,1
inkwell,1,2,1,1
brim,1,2,1,1
possess,4,3,2,2
net,1,2,1,1
misunderstood,1,2,3,1
starring,1,9,1,2
bathwater,1,2,1,1
porcelain,1,2,1,1
clot,1,2,1,1
tile,1,2,1,1
responsible,1,1,3,2
pout,1,1,1,3
energy,1,4,1,3
mmhmmm,1,1,1,2
bernard,1,1,5,1
sumner,1,1,5,1
neil,1,1,5,1
tennant,1,1,5,1
impress,1,1,2,1
repressed,1,1,2,1
vic,3,1,1,1
tory,3,1,1,1
incomparable,1,1,3,1
eternal,2,4,3,3
stronghold,1,1,2,1
invincibl,1,1,2,1
immortal,1,1,2,1
forecast,2,1,1,1
decoration,5,6,1,5
prevail,4,1,1,1
hue,8,1,2,1
afro,6,1,1,1
undulate,2,1,1,1
secluded,2,1,1,1
upward,2,1,1,1
glide,3,2,1,1
subside,2,1,1,1
slumbering,2,1,1,1
motherfuckin,1,1,2,2
bore,1,1,1,2
booze,1,5,1,3
jaded,1,1,1,3
loathing,1,1,1,3
boring,5,1,1,4
dramatically,1,1,1,2
moronic,1,1,1,2
jerk,2,1,1,2
faded,1,1,1,2
dullen,1,1,1,2
corpse,2,7,1,3
argument,1,1,2,1
casual,1,1,3,1
morality,1,3,2,1
athing,1,1,2,1
athat,1,1,2,1
agirl,1,1,2,1
man’s,1,1,2,1
your…sex,1,1,3,1
chemical,3,1,2,1
logical,1,1,2,1
habitual,1,1,2,1
sensual,1,1,2,1
ccccc,1,1,3,1
consider,4,1,2,1
pornography,1,1,3,1
us,1,1,2,1
propaganda,2,6,1,1
ensemble,1,3,1,1
burial,1,4,1,9
rot,2,6,1,15
scorch,1,2,1,1
policy,1,2,1,2
siege,1,2,1,1
pendulum,1,2,1,1
shave,1,2,1,1
blade,1,4,1,4
strafing,1,2,1,1
infiltration,1,2,1,2
reserve,1,2,1,1
encircle,1,2,1,1
art,1,3,1,1
strategy,1,3,1,1
bombard,1,2,1,1
submission,3,3,1,1
sport,2,9,1,2
support,1,8,1,4
massacre,1,2,1,1
drill,2,4,1,1
survival,2,2,1,2
spearhead,1,2,1,1
flank,1,2,1,1
regime,1,5,1,1
prophetic,1,2,1,1
rhine,1,2,1,1
bones,1,2,1,1
campaign,1,3,1,1
elimination,1,2,1,1
psychology,1,2,1,1
raven,2,2,1,1
neutralize,1,2,2,1
surgery,1,3,1,2
lance,1,2,1,1
heady,1,2,1,1
eternidad,1,2,1,5
perder,6,1,1,15
sere,1,1,1,8
reproche,1,1,1,2
corazn,1,1,1,3
marchaste,1,1,1,2
alli,1,1,1,2
nia,1,1,1,2
apasionadamente,1,1,1,2
inocensia,1,1,1,2
quise,6,1,1,4
disfrazarme,1,1,1,2
ilusion,1,1,1,2
anduve,1,1,1,2
encontrar,2,1,1,4
sucesor,1,1,1,2
rumbo,3,3,1,5
figo,1,1,1,2
presa,1,1,1,2
facil,1,1,1,2
carios,1,1,1,2
valiendose,1,1,1,2
imposible,1,1,1,2
marcaste,1,1,1,2
arrepiento,1,1,1,2
tienes,1,2,1,3
dire,1,1,1,2
cargo,1,1,1,3
temor,1,1,1,5
herirte,1,1,1,2
sufriera,1,1,1,2
senti,1,1,1,2
infeliz,1,1,1,3
escudo,1,1,1,2
quieros,1,1,1,2
hoyo,1,1,1,2
soportar,1,1,1,2
tormento,1,3,1,2
trabajando,1,1,1,2
casita,1,1,1,2
sensueo,1,1,1,2
volvere,1,1,1,7
infancia,1,1,1,4
hastael,1,1,1,2
monchy,1,1,1,2
alexandra,1,1,1,2
comenzaron,1,1,1,2
vano,1,1,1,2
fastidioso,1,1,1,2
salio,1,1,1,2
bendicin,1,1,1,2
extrañándote,1,1,1,2
añorándote,1,1,1,2
empiezo,1,1,1,5
tí,1,8,1,10
infiel,2,1,1,3
quieta,1,1,1,3
partiré,1,1,1,2
espanta,1,1,1,2
parrandera,1,1,1,2
prometimo,1,1,1,2
ellas,1,1,1,2
querernos,1,1,1,2
francamente,1,1,1,2
sorpresa,1,1,1,4
podía,1,1,1,3
esperar,1,1,1,8
mentiste,1,1,1,2
entregaste,1,1,1,2
creyendo,4,3,1,2
encontraba,1,1,1,2
soñabas,1,1,1,2
decepción,1,1,1,2
decepciona,1,1,1,3
dejando,1,1,1,5
lamentablemente,1,1,1,3
juego,1,1,1,12
sucio,1,1,1,3
inventa,1,1,1,3
burlarte,1,1,1,3
sobre,1,1,1,4
filo,1,3,1,2
cuchillo,1,1,1,2
tratarte,1,1,1,2
enamore,1,1,1,2
rosa,3,1,1,5
alertaron,1,1,1,3
ibas,2,1,1,3
lastimarme,1,1,1,3
aferre,1,1,1,3
guarde,1,3,1,3
lodo,1,1,1,4
ame,1,3,1,3
veneno,1,3,1,3
adentro,1,1,1,3
accidental,1,1,1,3
quizá,1,1,1,3
podrás,1,1,1,3
deseando,1,1,1,3
podría,1,1,1,3
causarte,1,3,1,3
leve,1,1,1,3
llevarte,1,1,1,3
acostumbre,1,1,1,3
vivirp,1,1,1,3
eternamente,1,1,1,3
anywone,1,1,2,1
ralph,4,1,2,1
ricky,4,1,1,1
bobby,4,2,1,1
mike,2,1,1,1
ronnie,2,1,1,1
toll,2,7,2,1
pony,3,1,4,2
jonnin,1,1,4,1
property,1,1,2,1
copyright,1,1,2,1
owner,1,1,2,2
educational,1,1,2,1
personal,1,4,2,1
folding,4,1,1,1
duh,3,1,1,1
juicy,2,1,1,1
julie,3,1,1,6
groan,1,1,1,2
swish,1,2,2,1
disassemble,1,1,1,2
collide,1,3,1,2
passive,1,1,1,2
aggressive,1,1,1,2
nag,1,1,1,2
beehive,3,1,1,1
scum,2,1,1,1
spike,1,1,1,4
splitter,1,1,1,6
lawn,2,2,1,4
thrashing,1,1,1,2
kickin,1,1,1,2
balingen,1,1,1,2
fleeting,1,3,3,1
wading,2,1,1,1
chlorine,2,1,1,1
restless,5,2,1,1
chin,25,1,1,1
cheer,26,11,1,2
clit,1,1,1,20
composure,1,1,1,9
release,4,7,2,5
sordid,1,2,1,2
takeover,1,1,1,2
thicker,2,1,2,2
newlywed,2,1,1,1
file,1,1,2,1
gliss,1,1,2,1
ahhhhhh,1,1,3,1
ahhhhh,1,1,2,1
lairy,1,3,1,1
sensible,1,4,1,1
policeman,1,2,1,1
smeaton,1,2,1,1
leodensian,1,2,1,1
lala,1,4,1,1
predict,1,17,1,1
taxi,1,2,1,1
tracksuit,1,2,1,1
gory,1,2,1,1
scrabble,1,2,1,1
condom,1,2,1,1
chip,2,3,1,1
freeze,6,5,2,1
commotion,1,1,5,3
disturb,1,3,3,2
friggin,1,1,2,1
fck,1,1,2,1
yell,2,2,1,4
rocker,1,2,1,2
godamn,1,1,1,2
stony,1,1,1,2
avarice,1,2,1,1
reek,2,2,1,2
unbound,1,4,1,1
bride,1,5,2,1
unquiet,1,2,1,1
archer,1,3,1,1
infantry,1,2,1,1
thin,1,2,2,5
row,1,2,1,19
travelin,2,1,1,2
gung,1,1,1,2
everlyn,1,1,1,3
gal,1,2,1,6
gloom,1,1,1,9
buying,1,2,1,1
hassle,1,4,1,1
remorse,1,9,1,2
levitation,1,2,1,1
possible,1,2,1,1
typical,2,2,1,10
spit,1,4,1,5
remold,1,1,1,2
reborn,1,1,1,3
recure,1,1,1,2
simplify,1,1,1,2
rever,1,1,1,2
confide,1,1,1,3
esperei,1,1,1,4
lua,1,1,1,4
crescer,1,1,1,4
ví,1,1,1,4
cadeira,1,1,1,4
boa,1,1,1,4
sentei,1,1,1,4
espirrei,1,1,1,4
tua,1,1,1,4
gripei,1,1,1,4
ficar,1,1,1,4
ao,1,1,1,14
léo,1,1,1,4
resfriei,1,1,1,4
você,1,1,1,7
agradou,1,1,1,4
acertou,1,1,1,4
miseravou,1,1,1,4
aqueceu,1,1,1,4
rasgou,1,1,1,4
roupa,1,1,1,4
valeu,1,1,1,4
jurou,1,1,1,4
conversa,1,1,1,4
deu,1,1,1,4
aganjú,1,1,1,37
quem,1,1,1,4
labuta,1,1,1,4
quitar,1,1,1,4
trabalho,1,1,1,4
dá,1,1,1,4
batalhar,1,1,1,4
pão,1,1,1,4
trazer,1,1,1,4
sobreviver,1,1,1,4
encontrei,1,1,1,4
rua,1,1,1,4
questão,1,1,1,4
cem,1,1,1,4
cento,1,1,1,4
chão,1,1,1,4
vou,1,1,1,4
rezar,1,1,1,4
prá,1,1,1,4
essa,1,1,1,4
estrutura,1,1,1,4
outer,1,3,1,2
nutshell,1,2,1,1
odd,1,2,1,3
sanctum,1,2,1,1
bloodthirsty,1,2,1,1
delcare,1,2,1,1
moron,1,2,1,1
complacent,1,2,1,1
consent,1,2,1,1
warmonger,1,3,1,1
profiteer,1,2,1,1
dogma,1,2,1,1
dubya,1,2,1,1
engineer,1,2,1,1
globalization,1,2,1,1
organize,1,2,1,1
disinformation,1,2,1,1
ambassador,1,2,1,1
mtv,1,2,1,2
cnn,1,2,1,1
mcdonald,1,2,1,1
walt,1,2,1,1
disney,1,2,1,1
bethlehem,2,2,1,1
christina,1,2,1,1
britney,1,2,1,2
eminem,1,2,1,2
antichoice,1,2,1,1
violent,2,2,1,4
unilaterality,1,2,1,1
amassment,1,2,1,1
murderous,1,2,1,1
tech,1,2,1,1
majority,1,2,1,1
corporate,1,2,1,1
dotcom,1,2,1,1
imperialism,1,2,1,1
mindlessly,1,2,1,1
bumble,1,2,1,1
stupidity,1,2,1,1
terrorism,1,2,1,1
wishful,1,1,1,2
perhaps,2,1,1,3
tightly,1,1,1,3
happier,1,1,1,2
cynical,1,1,1,2
reputation,1,1,1,2
reservation,1,1,1,2
innamorata,1,1,7,1
sonata,1,1,3,1
spurn,1,1,2,2
someoone,1,1,2,1
prairy,5,1,1,1
prary,2,1,1,1
unlucky,3,2,1,1
slender,4,3,1,1
gate,4,3,3,1
skies,3,5,1,1
nacido,1,1,1,3
nací,1,1,1,3
marca,1,1,1,3
oscuro,1,1,1,7
sonrojo,1,1,1,5
habías,1,1,1,3
bella,1,1,1,8
estrellas,2,1,1,4
firmamento,1,1,1,4
їcуmo,1,1,1,2
ganarse,1,1,1,2
paga,1,1,1,2
habáas,1,1,1,2
aclarando,1,1,1,8
asuntico,1,1,1,2
huyendo,1,1,1,2
repito,1,1,1,2
discutiendo,1,1,1,2
olimpiada,1,1,1,2
romperías,1,1,1,2
récord,1,1,1,2
arruinarnos,1,1,1,2
propiedad,1,1,1,2
harté,1,1,1,2
mudo,1,1,1,2
quítate,1,1,1,2
complejo,1,1,1,3
teniente,1,1,1,2
dura,1,1,1,6
estornudo,1,1,1,2
defectos,1,1,1,2
tiras,1,1,1,2
principio,1,1,1,4
perfectos,1,1,1,2
panorama,1,1,1,5
pingüinos,1,1,1,3
hielo,1,1,1,3
provocas,1,1,1,3
mes,1,1,1,3
tocas,1,1,1,3
dejas,1,3,1,3
sobornar,1,1,1,3
escurridizo,1,1,1,3
encuentra,1,1,1,4
piso,1,1,1,4
crucigrama,1,1,1,3
masoquista,1,1,1,3
suepa,1,1,1,3
caribe,1,1,1,3
rol,1,1,1,3
detective,1,1,1,4
fugitivo,1,1,1,3
misma,3,1,1,3
cantaleta,1,1,1,2
listo,1,1,1,2
vacías,1,1,1,2
maleta,1,1,1,2
pretender,1,1,1,2
chantaje,1,1,1,2
cero,1,1,1,2
actuación,1,1,1,2
diez,1,1,1,2
manipulación,1,1,1,2
beca,1,1,1,2
psiquiatra,1,1,1,2
dosis,1,1,1,2
justa,1,1,1,2
cinismo,1,1,1,2
harías,1,1,1,2
haría,1,1,1,4
agua,2,2,1,4
fria,1,1,1,2
twenty,1,1,11,6
nineteen,1,1,1,3
arizona,1,1,1,2
ranger,1,1,1,8
relay,1,1,1,2
swiftness,1,1,1,2
fore,2,1,2,2
fairly,1,1,1,2
upp,1,1,1,2
writer,2,1,1,1
strol,3,1,1,1
assassinate,1,2,1,2
altitude,1,1,1,4
nominate,1,2,1,2
overstay,1,1,1,2
elevator,1,1,1,5
consequence,1,1,1,5
overrated,1,1,2,3
imitate,1,1,1,2
bulletproof,1,1,1,2
mechanized,1,2,1,2
zed,1,1,1,2
parallax,1,1,1,2
unscrew,1,1,1,2
bubblegum,1,1,1,13
fireproof,1,1,1,2
coop,1,1,1,2
loop,1,1,1,2
locust,1,1,1,2
missing,1,5,1,2
dipset,4,1,1,1
im,3,1,1,1
kiddin,2,1,1,1
jus,2,1,1,1
boomarang,2,1,1,1
proceed,2,1,1,1
chik,2,1,1,1
terrific,2,1,1,1
guyz,2,1,1,1
unlimit,2,1,1,1
imm,2,1,1,1
pro,2,2,1,1
tele,2,1,1,1
uhm,2,1,1,1
undress,3,1,1,1
buz,1,2,1,1
lack,1,3,1,1
dub,1,3,1,1
annihilate,1,2,1,1
stress,1,10,1,1
annoying,1,2,1,1
neighbour,1,2,1,5
bodder,1,2,1,1
shelf,2,3,3,1
somethings,1,2,7,1
ninety,1,1,3,1
impressed,2,1,5,2
material,1,1,3,1
brazil,1,1,2,1
weekend,1,1,2,24
french,1,1,2,2
riviera,1,1,2,1
bahamas,1,1,2,1
monaco,1,1,2,1
gracefully,1,1,1,2
circuital,1,1,1,2
circuit,1,1,1,5
connect,1,2,1,4
saints,1,1,1,2
humble,1,4,1,2
belief,1,5,1,10
neutrality,1,1,1,2
worm,2,2,1,2
suicidal,1,1,1,3
dylan,1,1,1,2
jones,1,1,1,2
earn,2,3,1,1
yeaay,2,1,1,1
yeayy,2,1,1,1
naaai,2,1,1,1
priceless,3,1,1,1
expense,2,1,1,1
trench,2,1,1,2
theme,2,1,1,1
entrance,2,1,1,1
doobie,2,1,1,1
dis,3,3,1,1
scoot,2,1,1,1
intelligence,2,1,1,1
rendezvous,2,1,1,1
graduate,3,1,1,1
certificate,2,1,1,1
lovah,3,1,1,1
stimulate,2,1,1,1
mentally,2,1,1,1
shouldah,2,1,1,1
coz,2,1,1,1
remote,2,1,1,1
neva,2,1,1,1
hype,2,3,1,1
samoan,2,1,1,1
fijian,2,1,1,1
maori,2,1,1,1
tahiiti,2,1,1,1
tonga,2,1,1,1
carribean,2,1,1,1
latinos,2,1,1,1
corleon,2,1,1,1
sara,1,1,1,15
ra,1,1,1,15
rao,1,1,1,15
wara,1,1,1,19
lao,1,1,1,15
wako,1,1,1,15
yao,1,1,2,23
masa,1,1,1,11
masese,1,1,1,33
oi,1,1,1,16
youngona,1,1,1,13
younga,1,1,1,4
ona,1,1,1,4
tavako,1,1,1,10
vah,1,1,1,4
aka,1,1,1,4
vako,1,1,1,4
rana,1,1,1,5
rava,1,1,1,5
laolaca,1,1,1,5
lavical,1,1,1,5
eiu,1,1,1,5
gu,1,1,1,5
kapena,1,1,1,7
ena,1,1,1,3
bula,1,1,1,2
vinaka,1,1,1,2
beachside,1,1,1,2
expert,1,2,1,1
method,1,2,1,1
legged,2,1,1,1
foxy,2,1,3,1
pet,2,2,3,1
14th,2,1,1,2
crumb,2,1,1,1
kestrel,1,1,1,2
farther,1,1,1,2
tact,1,1,1,2
playful,1,1,1,2
roofing,1,1,1,2
fee,1,1,1,2
favour,6,1,1,2
saver,1,1,1,2
shone,1,1,1,2
wanton,1,1,1,3
aave,1,1,2,1
unwise,1,1,2,1
stll,1,1,2,1
argue,1,2,1,1
manipulate,1,4,1,1
brutally,1,1,2,1
nicole,1,1,2,1
asthma,1,1,3,1
inhaler,1,1,3,1
gainst,1,2,3,1
sap,1,3,1,1
gym,1,3,1,1
birth,6,8,1,1
sycamore,1,5,1,1
takl,1,2,1,1
bedside,2,1,1,1
erfectly,2,1,1,1
spy,3,5,1,1
oppression,1,3,1,1
distrust,1,2,1,1
monument,1,2,1,1
virus,1,2,1,1
religion,1,19,1,1
pestilence,1,4,1,1
crucifix,1,5,1,1
cult,2,4,1,1
purity,1,5,2,2
infectious,1,5,1,1
imbecility,1,4,1,1
corruption,1,2,1,1
pedophile,1,2,1,1
priest,1,3,1,1
confession,1,4,1,1
prey,2,2,1,1
target,1,6,1,3
gore,1,2,1,1
fraud,2,2,1,1
revelation,1,2,1,1
diseased,1,3,1,1
sobriety,1,3,1,1
reckoning,1,3,1,1
obscurity,1,4,1,1
severity,1,4,1,1
dizzy,2,2,1,1
resurrection,1,2,1,1
liver,2,1,2,2
bled,1,17,1,3
gopt,1,1,1,3
plague,1,2,1,3
digress,1,1,1,2
exciting,1,1,3,4
patient,5,2,2,2
poem,1,1,2,1
painting,1,1,2,2
